date,consumption
1619845200000,83
1619848800000,60
1619852400000,98
1619856000000,88
1619859600000,99
1619863200000,41
1619866800000,34
1619870400000,30
1619874000000,93
1619877600000,52
1619881200000,100
1619884800000,98
1619888400000,32
1619892000000,63
1619895600000,95
1619899200000,73
1619902800000,2
1619906400000,40
1619910000000,63
1619913600000,40
1619917200000,67
1619920800000,44
1619924400000,96
1619928000000,54
1619931600000,41
1619935200000,57
1619938800000,19
1619942400000,11
1619946000000,30
1619949600000,26
1619953200000,47
1619956800000,11
1619960400000,45
1619964000000,50
1619967600000,90
1619971200000,43
1619974800000,24
1619978400000,62
1619982000000,84
1619985600000,96
1619989200000,4
1619992800000,17
1619996400000,72
1620000000000,96
1620003600000,17
1620007200000,51
1620010800000,98
1620014400000,3
1620018000000,53
1620021600000,58
1620025200000,97
1620028800000,74
1620032400000,20
1620036000000,52
1620039600000,86
1620043200000,44
1620046800000,61
1620050400000,49
1620054000000,20
1620057600000,29
1620061200000,14
1620064800000,7
1620068400000,99
1620072000000,74
1620075600000,67
1620079200000,60
1620082800000,45
1620086400000,21
1620090000000,79
1620093600000,11
1620097200000,54
1620100800000,20
1620104400000,97
1620108000000,57
1620111600000,89
1620115200000,76
1620118800000,83
1620122400000,18
1620126000000,20
1620129600000,87
1620133200000,26
1620136800000,65
1620140400000,11
1620144000000,12
1620147600000,28
1620151200000,88
1620154800000,29
1620158400000,87
1620162000000,67
1620165600000,33
1620169200000,19
1620172800000,23
1620176400000,45
1620180000000,1
1620183600000,88
1620187200000,52
1620190800000,51
1620194400000,3
1620198000000,3
1620201600000,72
1620205200000,40
1620208800000,22
1620212400000,12
1620216000000,61
1620219600000,2
1620223200000,69
1620226800000,76
1620230400000,36
1620234000000,75
1620237600000,16
1620241200000,91
1620244800000,77
1620248400000,34
1620252000000,47
1620255600000,42
1620259200000,73
1620262800000,37
1620266400000,46
1620270000000,76
1620273600000,50
1620277200000,62
1620280800000,61
1620284400000,36
1620288000000,63
1620291600000,8
1620295200000,8
1620298800000,12
1620302400000,96
1620306000000,26
1620309600000,84
1620313200000,23
1620316800000,9
1620320400000,41
1620324000000,25
1620327600000,89
1620331200000,17
1620334800000,35
1620338400000,74
1620342000000,34
1620345600000,66
1620349200000,1
1620352800000,31
1620356400000,46
1620360000000,51
1620363600000,72
1620367200000,66
1620370800000,57
1620374400000,28
1620378000000,37
1620381600000,28
1620385200000,86
1620388800000,1
1620392400000,10
1620396000000,7
1620399600000,16
1620403200000,1
1620406800000,77
1620410400000,34
1620414000000,8
1620417600000,89
1620421200000,16
1620424800000,63
1620428400000,29
1620432000000,95
1620435600000,2
1620439200000,15
1620442800000,44
1620446400000,100
1620450000000,91
1620453600000,7
1620457200000,30
1620460800000,80
1620464400000,15
1620468000000,57
1620471600000,88
1620475200000,85
1620478800000,95
1620482400000,14
1620486000000,3
1620489600000,52
1620493200000,60
1620496800000,26
1620500400000,94
1620504000000,3
1620507600000,47
1620511200000,7
1620514800000,90
1620518400000,6
1620522000000,84
1620525600000,47
1620529200000,32
1620532800000,61
1620536400000,37
1620540000000,25
1620543600000,33
1620547200000,7
1620550800000,89
1620554400000,61
1620558000000,89
1620561600000,5
1620565200000,65
1620568800000,53
1620572400000,32
1620576000000,97
1620579600000,75
1620583200000,1
1620586800000,97
1620590400000,26
1620594000000,20
1620597600000,1
1620601200000,29
1620604800000,50
1620608400000,35
1620612000000,35
1620615600000,30
1620619200000,19
1620622800000,30
1620626400000,99
1620630000000,89
1620633600000,48
1620637200000,18
1620640800000,66
1620644400000,32
1620648000000,10
1620651600000,51
1620655200000,55
1620658800000,13
1620662400000,22
1620666000000,92
1620669600000,74
1620673200000,45
1620676800000,62
1620680400000,58
1620684000000,100
1620687600000,14
1620691200000,4
1620694800000,29
1620698400000,4
1620702000000,21
1620705600000,56
1620709200000,99
1620712800000,89
1620716400000,23
1620720000000,69
1620723600000,78
1620727200000,75
1620730800000,3
1620734400000,84
1620738000000,32
1620741600000,44
1620745200000,71
1620748800000,62
1620752400000,45
1620756000000,75
1620759600000,44
1620763200000,43
1620766800000,49
1620770400000,67
1620774000000,9
1620777600000,46
1620781200000,52
1620784800000,41
1620788400000,52
1620792000000,82
1620795600000,97
1620799200000,65
1620802800000,44
1620806400000,24
1620810000000,52
1620813600000,12
1620817200000,48
1620820800000,56
1620824400000,43
1620828000000,57
1620831600000,77
1620835200000,66
1620838800000,42
1620842400000,74
1620846000000,59
1620849600000,23
1620853200000,29
1620856800000,64
1620860400000,86
1620864000000,55
1620867600000,94
1620871200000,9
1620874800000,21
1620878400000,28
1620882000000,98
1620885600000,86
1620889200000,37
1620892800000,13
1620896400000,74
1620900000000,90
1620903600000,32
1620907200000,79
1620910800000,40
1620914400000,58
1620918000000,67
1620921600000,17
1620925200000,60
1620928800000,45
1620932400000,2
1620936000000,1
1620939600000,19
1620943200000,27
1620946800000,85
1620950400000,68
1620954000000,36
1620957600000,4
1620961200000,67
1620964800000,26
1620968400000,55
1620972000000,71
1620975600000,67
1620979200000,79
1620982800000,34
1620986400000,97
1620990000000,22
1620993600000,55
1620997200000,44
1621000800000,45
1621004400000,87
1621008000000,3
1621011600000,23
1621015200000,18
1621018800000,77
1621022400000,54
1621026000000,89
1621029600000,55
1621033200000,88
1621036800000,60
1621040400000,48
1621044000000,9
1621047600000,73
1621051200000,13
1621054800000,93
1621058400000,28
1621062000000,3
1621065600000,51
1621069200000,85
1621072800000,56
1621076400000,51
1621080000000,37
1621083600000,79
1621087200000,45
1621090800000,21
1621094400000,22
1621098000000,61
1621101600000,5
1621105200000,78
1621108800000,86
1621112400000,73
1621116000000,65
1621119600000,97
1621123200000,33
1621126800000,82
1621130400000,88
1621134000000,41
1621137600000,15
1621141200000,18
1621144800000,14
1621148400000,96
1621152000000,73
1621155600000,47
1621159200000,75
1621162800000,20
1621166400000,32
1621170000000,48
1621173600000,44
1621177200000,96
1621180800000,40
1621184400000,49
1621188000000,15
1621191600000,20
1621195200000,12
1621198800000,92
1621202400000,91
1621206000000,1
1621209600000,61
1621213200000,73
1621216800000,51
1621220400000,79
1621224000000,78
1621227600000,74
1621231200000,34
1621234800000,9
1621238400000,5
1621242000000,42
1621245600000,71
1621249200000,60
1621252800000,47
1621256400000,9
1621260000000,9
1621263600000,19
1621267200000,44
1621270800000,32
1621274400000,89
1621278000000,98
1621281600000,72
1621285200000,68
1621288800000,66
1621292400000,58
1621296000000,10
1621299600000,85
1621303200000,75
1621306800000,36
1621310400000,54
1621314000000,90
1621317600000,30
1621321200000,24
1621324800000,69
1621328400000,11
1621332000000,21
1621335600000,71
1621339200000,24
1621342800000,78
1621346400000,1
1621350000000,22
1621353600000,96
1621357200000,74
1621360800000,27
1621364400000,56
1621368000000,28
1621371600000,43
1621375200000,71
1621378800000,50
1621382400000,57
1621386000000,77
1621389600000,41
1621393200000,89
1621396800000,3
1621400400000,25
1621404000000,58
1621407600000,26
1621411200000,20
1621414800000,25
1621418400000,9
1621422000000,55
1621425600000,40
1621429200000,63
1621432800000,86
1621436400000,15
1621440000000,69
1621443600000,58
1621447200000,48
1621450800000,57
1621454400000,51
1621458000000,66
1621461600000,100
1621465200000,54
1621468800000,88
1621472400000,3
1621476000000,4
1621479600000,93
1621483200000,36
1621486800000,3
1621490400000,31
1621494000000,37
1621497600000,60
1621501200000,43
1621504800000,36
1621508400000,60
1621512000000,34
1621515600000,78
1621519200000,99
1621522800000,96
1621526400000,36
1621530000000,21
1621533600000,19
1621537200000,5
1621540800000,37
1621544400000,52
1621548000000,100
1621551600000,73
1621555200000,93
1621558800000,38
1621562400000,83
1621566000000,23
1621569600000,99
1621573200000,80
1621576800000,66
1621580400000,70
1621584000000,100
1621587600000,14
1621591200000,1
1621594800000,45
1621598400000,13
1621602000000,55
1621605600000,83
1621609200000,81
1621612800000,60
1621616400000,94
1621620000000,67
1621623600000,57
1621627200000,69
1621630800000,37
1621634400000,6
1621638000000,73
1621641600000,56
1621645200000,7
1621648800000,81
1621652400000,38
1621656000000,10
1621659600000,39
1621663200000,14
1621666800000,5
1621670400000,32
1621674000000,15
1621677600000,18
1621681200000,21
1621684800000,66
1621688400000,67
1621692000000,93
1621695600000,53
1621699200000,30
1621702800000,74
1621706400000,42
1621710000000,6
1621713600000,25
1621717200000,62
1621720800000,58
1621724400000,66
1621728000000,79
1621731600000,77
1621735200000,13
1621738800000,29
1621742400000,70
1621746000000,54
1621749600000,91
1621753200000,3
1621756800000,40
1621760400000,76
1621764000000,53
1621767600000,35
1621771200000,79
1621774800000,31
1621778400000,70
1621782000000,41
1621785600000,64
1621789200000,92
1621792800000,25
1621796400000,88
1621800000000,26
1621803600000,60
1621807200000,11
1621810800000,40
1621814400000,11
1621818000000,20
1621821600000,71
1621825200000,59
1621828800000,22
1621832400000,9
1621836000000,15
1621839600000,38
1621843200000,58
1621846800000,37
1621850400000,27
1621854000000,61
1621857600000,71
1621861200000,3
1621864800000,5
1621868400000,82
1621872000000,8
1621875600000,5
1621879200000,87
1621882800000,88
1621886400000,83
1621890000000,86
1621893600000,79
1621897200000,15
1621900800000,38
1621904400000,52
1621908000000,10
1621911600000,42
1621915200000,92
1621918800000,17
1621922400000,94
1621926000000,31
1621929600000,26
1621933200000,8
1621936800000,35
1621940400000,32
1621944000000,46
1621947600000,90
1621951200000,12
1621954800000,67
1621958400000,22
1621962000000,94
1621965600000,63
1621969200000,63
1621972800000,16
1621976400000,20
1621980000000,71
1621983600000,96
1621987200000,61
1621990800000,58
1621994400000,67
1621998000000,84
1622001600000,5
1622005200000,15
1622008800000,83
1622012400000,73
1622016000000,49
1622019600000,59
1622023200000,85
1622026800000,38
1622030400000,81
1622034000000,100
1622037600000,92
1622041200000,94
1622044800000,93
1622048400000,10
1622052000000,83
1622055600000,48
1622059200000,50
1622062800000,21
1622066400000,99
1622070000000,40
1622073600000,40
1622077200000,7
1622080800000,38
1622084400000,74
1622088000000,53
1622091600000,67
1622095200000,13
1622098800000,14
1622102400000,28
1622106000000,28
1622109600000,43
1622113200000,89
1622116800000,29
1622120400000,26
1622124000000,59
1622127600000,52
1622131200000,21
1622134800000,34
1622138400000,66
1622142000000,63
1622145600000,74
1622149200000,89
1622152800000,74
1622156400000,95
1622160000000,53
1622163600000,7
1622167200000,37
1622170800000,88
1622174400000,92
1622178000000,37
1622181600000,50
1622185200000,66
1622188800000,31
1622192400000,37
1622196000000,49
1622199600000,7
1622203200000,53
1622206800000,62
1622210400000,46
1622214000000,4
1622217600000,75
1622221200000,56
1622224800000,37
1622228400000,63
1622232000000,41
1622235600000,79
1622239200000,35
1622242800000,96
1622246400000,28
1622250000000,31
1622253600000,13
1622257200000,49
1622260800000,19
1622264400000,82
1622268000000,23
1622271600000,54
1622275200000,81
1622278800000,20
1622282400000,53
1622286000000,54
1622289600000,50
1622293200000,76
1622296800000,60
1622300400000,17
1622304000000,89
1622307600000,26
1622311200000,9
1622314800000,79
1622318400000,89
1622322000000,49
1622325600000,30
1622329200000,54
1622332800000,61
1622336400000,97
1622340000000,35
1622343600000,75
1622347200000,11
1622350800000,41
1622354400000,16
1622358000000,74
1622361600000,87
1622365200000,3
1622368800000,45
1622372400000,58
1622376000000,52
1622379600000,96
1622383200000,57
1622386800000,25
1622390400000,11
1622394000000,4
1622397600000,96
1622401200000,77
1622404800000,90
1622408400000,8
1622412000000,21
1622415600000,15
1622419200000,89
1622422800000,39
1622426400000,59
1622430000000,99
1622433600000,32
1622437200000,21
1622440800000,75
1622444400000,68
1622448000000,80
1622451600000,67
1622455200000,100
1622458800000,22
1622462400000,28
1622466000000,65
1622469600000,20
1622473200000,96
1622476800000,3
1622480400000,40
1622484000000,31
1622487600000,84
1622491200000,46
