date,consumption
1622523600000,895.5
1622527200000,895.5
1622530800000,895.5
1622534400000,895.5
1622538000000,895.5
1622541600000,895.5
1622545200000,895.5
1622548800000,895.5
1622552400000,895.5
1622556000000,895.5
1622559600000,895.5
1622563200000,895.5
1622566800000,895.5
1622570400000,895.5
1622574000000,895.5
1622577600000,895.5
1622581200000,895.5
1622584800000,895.5
1622588400000,895.5
1622592000000,895.5
1622595600000,895.5
1622599200000,895.5
1622602800000,895.5
1622606400000,895.5
1622610000000,895.5
1622613600000,895.5
1622617200000,895.5
1622620800000,895.5
1622624400000,895.5
1622628000000,895.5
1622631600000,895.5
1622635200000,895.5
1622638800000,895.5
1622642400000,895.5
1622646000000,895.5
1622649600000,895.5
1622653200000,895.5
1622656800000,895.5
1622660400000,895.5
1622664000000,895.5
1622667600000,895.5
1622671200000,895.5
1622674800000,895.5
1622678400000,895.5
1622682000000,895.5
1622685600000,895.5
1622689200000,895.5
1622692800000,895.5
1622696400000,895.5
1622700000000,895.5
1622703600000,895.5
1622707200000,895.5
1622710800000,895.5
1622714400000,895.5
1622718000000,895.5
1622721600000,895.5
1622725200000,895.5
1622728800000,895.5
1622732400000,895.5
1622736000000,895.5
1622739600000,895.5
1622743200000,895.5
1622746800000,895.5
1622750400000,895.5
1622754000000,895.5
1622757600000,895.5
1622761200000,895.5
1622764800000,895.5
1622768400000,895.5
1622772000000,895.5
1622775600000,895.5
1622779200000,895.5
1622782800000,895.5
1622786400000,895.5
1622790000000,895.5
1622793600000,895.5
1622797200000,895.5
1622800800000,895.5
1622804400000,895.5
1622808000000,895.5
1622811600000,895.5
1622815200000,895.5
1622818800000,895.5
1622822400000,895.5
1622826000000,895.5
1622829600000,895.5
1622833200000,895.5
1622836800000,895.5
1622840400000,895.5
1622844000000,895.5
1622847600000,895.5
1622851200000,895.5
1622854800000,895.5
1622858400000,895.5
1622862000000,895.5
1622865600000,895.5
1622869200000,895.5
1622872800000,895.5
1622876400000,895.5
1622880000000,895.5
1622883600000,895.5
1622887200000,895.5
1622890800000,895.5
1622894400000,895.5
1622898000000,895.5
1622901600000,895.5
1622905200000,895.5
1622908800000,895.5
1622912400000,895.5
1622916000000,895.5
1622919600000,895.5
1622923200000,895.5
1622926800000,895.5
1622930400000,895.5
1622934000000,895.5
1622937600000,895.5
1622941200000,895.5
1622944800000,895.5
1622948400000,895.5
1622952000000,895.5
1622955600000,895.5
1622959200000,895.5
1622962800000,895.5
1622966400000,895.5
1622970000000,895.5
1622973600000,895.5
1622977200000,895.5
