date,consumption
1633064400000,69.07
1633068000000,69.22
1633071600000,69.9
1633075200000,68.97
1633078800000,0
1633082400000,0
1633086000000,0
1633089600000,0
1633093200000,0
1633096800000,0
1633100400000,0
1633104000000,0
1633107600000,0
1633111200000,0
1633114800000,0
1633118400000,0
1633122000000,0
1633125600000,0
1633129200000,69.1
1633132800000,69.4
1633136400000,69.73
1633140000000,69.55
1633143600000,0
1633147200000,69.4
1633150800000,69.66
1633154400000,69.73
1633158000000,69.83
1633161600000,0
1633165200000,0
1633168800000,0
1633172400000,0
1633176000000,0
1633179600000,0
1633183200000,0
1633186800000,68.9
1633190400000,69.08
1633194000000,69.12
1633197600000,69.03
1633201200000,0
1633204800000,69.69
1633208400000,69.89
1633212000000,69.12
1633215600000,69.74
1633219200000,0
1633222800000,0
1633226400000,69.75
1633230000000,69.01
1633233600000,69.85
1633237200000,69.07
1633240800000,0
1633244400000,0
1633248000000,0
1633251600000,0
1633255200000,68.97
1633258800000,69.09
1633262400000,69.42
1633266000000,69.38
1633269600000,0
1633273200000,69.91
1633276800000,69.08
1633280400000,69.89
1633284000000,69.34
1633287600000,0
1633291200000,0
1633294800000,0
1633298400000,69.59
1633302000000,69.87
1633305600000,69.77
1633309200000,69.25
1633312800000,0
1633316400000,0
1633320000000,0
1633323600000,0
1633327200000,0
1633330800000,0
1633334400000,0
1633338000000,0
1633341600000,0
1633345200000,0
1633348800000,0
1633352400000,0
1633356000000,0
1633359600000,0
1633363200000,0
1633366800000,0
1633370400000,0
1633374000000,0
1633377600000,0
1633381200000,0
1633384800000,0
1633388400000,69.2
1633392000000,69.79
1633395600000,69.63
1633399200000,69.01
1633402800000,0
1633406400000,69.28
1633410000000,68.91
1633413600000,69.46
1633417200000,69.4
1633420800000,0
1633424400000,0
1633428000000,0
1633431600000,0
1633435200000,69.4
1633438800000,69.61
1633442400000,69.33
1633446000000,69.01
1633449600000,0
1633453200000,0
1633456800000,0
1633460400000,0
1633464000000,0
1633467600000,0
1633471200000,0
1633474800000,0
1633478400000,0
1633482000000,69.42
1633485600000,69.7
1633489200000,69.63
1633492800000,69.42
1633496400000,0
1633500000000,0
1633503600000,69.32
1633507200000,69.67
1633510800000,69.63
1633514400000,69.03
1633518000000,0
1633521600000,69.12
1633525200000,69.48
1633528800000,69.11
1633532400000,69.21
1633536000000,0
1633539600000,0
1633543200000,0
1633546800000,0
1633550400000,0
1633554000000,0
1633557600000,0
1633561200000,69.37
1633564800000,68.92
1633568400000,69.55
1633572000000,69.44
1633575600000,0
1633579200000,0
1633582800000,0
1633586400000,0
1633590000000,0
1633593600000,0
1633597200000,69.5
1633600800000,69.63
1633604400000,69.59
1633608000000,69.26
1633611600000,0
1633615200000,0
1633618800000,0
1633622400000,69.5
1633626000000,69.1
1633629600000,69.08
1633633200000,69.72
1633636800000,0
1633640400000,69.85
1633644000000,69.5
1633647600000,69.59
1633651200000,68.97
1633654800000,0
1633658400000,0
1633662000000,0
1633665600000,0
1633669200000,0
1633672800000,0
1633676400000,0
1633680000000,0
1633683600000,0
1633687200000,68.91
1633690800000,69.42
1633694400000,69.13
1633698000000,69.88
1633701600000,0
1633705200000,0
1633708800000,0
1633712400000,0
1633716000000,0
1633719600000,0
1633723200000,0
1633726800000,0
1633730400000,0
1633734000000,0
1633737600000,69.81
1633741200000,68.95
1633744800000,69.66
1633748400000,69.41
1633752000000,0
1633755600000,0
1633759200000,0
1633762800000,0
1633766400000,0
1633770000000,0
1633773600000,0
1633777200000,69.75
1633780800000,69.39
1633784400000,69.3
1633788000000,69.81
1633791600000,0
1633795200000,0
1633798800000,0
1633802400000,0
1633806000000,0
1633809600000,0
1633813200000,0
1633816800000,0
1633820400000,0
1633824000000,0
1633827600000,0
1633831200000,0
1633834800000,69.63
1633838400000,69.71
1633842000000,69.77
1633845600000,69.54
1633849200000,0
1633852800000,0
1633856400000,0
1633860000000,0
1633863600000,0
1633867200000,0
1633870800000,0
1633874400000,0
1633878000000,0
1633881600000,0
1633885200000,0
1633888800000,0
1633892400000,69.43
1633896000000,69.33
1633899600000,69.88
1633903200000,69.45
1633906800000,0
1633910400000,0
1633914000000,0
1633917600000,0
1633921200000,69.29
1633924800000,69.1
1633928400000,69.39
1633932000000,69.54
1633935600000,0
1633939200000,0
1633942800000,0
1633946400000,69.6
1633950000000,69.39
1633953600000,69.88
1633957200000,69.04
1633960800000,0
1633964400000,0
1633968000000,69.38
1633971600000,69.3
1633975200000,68.92
1633978800000,69.04
1633982400000,0
1633986000000,0
1633989600000,0
1633993200000,0
1633996800000,69.88
1634000400000,69.02
1634004000000,69.68
1634007600000,69.16
1634011200000,0
1634014800000,0
1634018400000,0
1634022000000,69.33
1634025600000,68.95
1634029200000,69.47
1634032800000,69.54
1634036400000,0
1634040000000,0
1634043600000,0
1634047200000,0
1634050800000,0
1634054400000,69.67
1634058000000,69.33
1634061600000,69.41
1634065200000,69.43
1634068800000,0
1634072400000,0
1634076000000,0
1634079600000,0
1634083200000,0
1634086800000,0
1634090400000,0
1634094000000,69.02
1634097600000,69.61
1634101200000,69.69
1634104800000,69.4
1634108400000,0
1634112000000,68.91
1634115600000,69.11
1634119200000,69.77
1634122800000,69.5
1634126400000,0
1634130000000,0
1634133600000,0
1634137200000,0
1634140800000,0
1634144400000,0
1634148000000,69.76
1634151600000,69.6
1634155200000,68.98
1634158800000,69.4
1634162400000,0
1634166000000,0
1634169600000,0
1634173200000,0
1634176800000,0
1634180400000,0
1634184000000,0
1634187600000,0
1634191200000,0
1634194800000,0
1634198400000,0
1634202000000,0
1634205600000,0
1634209200000,0
1634212800000,0
1634216400000,69.63
1634220000000,69.61
1634223600000,69.41
1634227200000,68.93
1634230800000,0
1634234400000,0
1634238000000,0
1634241600000,69.01
1634245200000,69.47
1634248800000,69.24
1634252400000,69.78
1634256000000,0
1634259600000,0
1634263200000,0
1634266800000,69.11
1634270400000,69.83
1634274000000,68.98
1634277600000,69.71
1634281200000,0
1634284800000,0
1634288400000,0
1634292000000,69.85
1634295600000,69.76
1634299200000,69.32
1634302800000,69.21
1634306400000,0
1634310000000,0
1634313600000,0
1634317200000,0
1634320800000,0
1634324400000,0
1634328000000,0
1634331600000,0
1634335200000,0
1634338800000,69.17
1634342400000,69.55
1634346000000,69.61
1634349600000,69.39
1634353200000,0
1634356800000,69.35
1634360400000,69.59
1634364000000,69.56
1634367600000,68.98
1634371200000,0
1634374800000,69.31
1634378400000,69.62
1634382000000,69.64
1634385600000,69.05
1634389200000,0
1634392800000,0
1634396400000,0
1634400000000,0
1634403600000,0
1634407200000,0
1634410800000,0
1634414400000,0
1634418000000,0
1634421600000,69.09
1634425200000,69.07
1634428800000,69.55
1634432400000,69.65
1634436000000,0
1634439600000,0
1634443200000,69.13
1634446800000,69.87
1634450400000,69.69
1634454000000,69.11
1634457600000,0
1634461200000,0
1634464800000,0
1634468400000,69.88
1634472000000,69.19
1634475600000,69.37
1634479200000,69.73
1634482800000,0
1634486400000,0
1634490000000,0
1634493600000,0
1634497200000,69.52
1634500800000,69.21
1634504400000,69.53
1634508000000,69
1634511600000,0
1634515200000,0
1634518800000,0
1634522400000,0
1634526000000,0
1634529600000,0
1634533200000,0
1634536800000,0
1634540400000,0
1634544000000,0
1634547600000,0
1634551200000,0
1634554800000,0
1634558400000,69.02
1634562000000,69.43
1634565600000,69.51
1634569200000,68.97
1634572800000,0
1634576400000,0
1634580000000,0
1634583600000,0
1634587200000,0
1634590800000,0
1634594400000,0
1634598000000,0
1634601600000,69.86
1634605200000,69.28
1634608800000,69.01
1634612400000,69.36
1634616000000,0
1634619600000,0
1634623200000,0
1634626800000,0
1634630400000,0
1634634000000,0
1634637600000,0
1634641200000,0
1634644800000,0
1634648400000,0
1634652000000,0
1634655600000,0
1634659200000,69.24
1634662800000,69.29
1634666400000,69.34
1634670000000,69.45
1634673600000,0
1634677200000,0
1634680800000,69.63
1634684400000,69.41
1634688000000,69.34
1634691600000,69.59
1634695200000,0
1634698800000,0
1634702400000,0
1634706000000,0
1634709600000,0
1634713200000,68.92
1634716800000,69.31
1634720400000,68.99
1634724000000,69.78
1634727600000,0
1634731200000,0
1634734800000,0
1634738400000,0
1634742000000,69.35
