date,consumption
1622523600000,367.77
1622527200000,366.91
1622530800000,368.97
1622534400000,368.96
1622538000000,0
1622541600000,0
1622545200000,0
1622548800000,0
1622552400000,0
1622556000000,0
1622559600000,0
1622563200000,0
1622566800000,366.86
1622570400000,369.83
1622574000000,367.4
1622577600000,368.58
1622581200000,0
1622584800000,0
1622588400000,0
1622592000000,0
1622595600000,366.96
1622599200000,367.02
1622602800000,368.45
1622606400000,367.8
1622610000000,0
1622613600000,0
1622617200000,0
1622620800000,0
1622624400000,0
1622628000000,0
1622631600000,0
1622635200000,0
1622638800000,0
1622642400000,0
1622646000000,0
1622649600000,368.37
1622653200000,366.87
1622656800000,369.78
1622660400000,367.96
1622664000000,0
1622667600000,0
1622671200000,0
1622674800000,0
1622678400000,0
1622682000000,0
1622685600000,0
1622689200000,0
1622692800000,369.97
1622696400000,367.3
1622700000000,368.9
1622703600000,367.87
1622707200000,0
1622710800000,366.94
1622714400000,369.44
1622718000000,369.71
1622721600000,369.93
1622725200000,0
1622728800000,0
1622732400000,0
1622736000000,0
1622739600000,0
1622743200000,0
1622746800000,0
1622750400000,0
1622754000000,368.61
1622757600000,367.37
1622761200000,368.48
1622764800000,370.11
1622768400000,0
1622772000000,0
1622775600000,0
1622779200000,0
1622782800000,0
1622786400000,0
1622790000000,370.25
1622793600000,369.64
1622797200000,369.75
1622800800000,367.02
1622804400000,0
1622808000000,0
1622811600000,0
1622815200000,0
1622818800000,0
1622822400000,368.71
1622826000000,369.45
1622829600000,370.35
1622833200000,369.46
1622836800000,0
1622840400000,0
1622844000000,369.96
1622847600000,369.6
1622851200000,368.67
1622854800000,369.71
1622858400000,0
1622862000000,0
1622865600000,367
1622869200000,369.1
1622872800000,370.07
1622876400000,369.43
1622880000000,0
1622883600000,0
1622887200000,0
1622890800000,0
1622894400000,0
1622898000000,0
1622901600000,0
1622905200000,0
1622908800000,367.54
1622912400000,369.07
1622916000000,367.25
1622919600000,367.01
1622923200000,0
1622926800000,0
1622930400000,368.63
1622934000000,367.97
1622937600000,368.66
1622941200000,369.66
1622944800000,0
1622948400000,0
1622952000000,0
1622955600000,0
1622959200000,0
1622962800000,0
1622966400000,0
1622970000000,0
1622973600000,0
1622977200000,0
1622980800000,369.19
1622984400000,368.78
1622988000000,367.34
1622991600000,367.98
1622995200000,0
1622998800000,0
1623002400000,0
1623006000000,369.72
1623009600000,368.25
1623013200000,369.48
1623016800000,369.68
1623020400000,0
1623024000000,369.52
1623027600000,368.46
1623031200000,366.76
1623034800000,368.89
1623038400000,0
1623042000000,0
1623045600000,368.39
1623049200000,367.43
1623052800000,368.47
1623056400000,370.09
1623060000000,0
1623063600000,0
1623067200000,367.25
1623070800000,366.81
1623074400000,368.66
1623078000000,369.46
1623081600000,0
1623085200000,0
1623088800000,0
1623092400000,0
1623096000000,0
1623099600000,0
1623103200000,0
1623106800000,0
1623110400000,0
1623114000000,0
1623117600000,368.59
1623121200000,368.32
1623124800000,366.91
1623128400000,370.21
1623132000000,0
1623135600000,369.84
1623139200000,366.97
1623142800000,367.16
1623146400000,369.29
1623150000000,0
1623153600000,0
1623157200000,370.36
1623160800000,366.77
1623164400000,368.15
1623168000000,370.03
1623171600000,0
