date,consumption
1622523600000,166.26
1622527200000,166.28
1622530800000,166.21
1622534400000,166.25
1622538000000,0
1622541600000,0
1622545200000,0
1622548800000,166.2
1622552400000,166.22
1622556000000,166.2
1622559600000,166.25
1622563200000,0
1622566800000,166.24
1622570400000,166.24
1622574000000,166.25
1622577600000,166.22
1622581200000,0
1622584800000,0
1622588400000,166.29
1622592000000,166.28
1622595600000,166.2
1622599200000,166.28
1622602800000,0
1622606400000,0
1622610000000,0
1622613600000,0
1622617200000,0
1622620800000,0
1622624400000,0
1622628000000,0
1622631600000,0
1622635200000,166.25
1622638800000,166.21
1622642400000,166.27
1622646000000,166.3
1622649600000,0
1622653200000,0
1622656800000,166.29
1622660400000,166.26
1622664000000,166.27
1622667600000,166.27
1622671200000,0
1622674800000,0
1622678400000,0
1622682000000,166.27
1622685600000,166.3
1622689200000,166.25
1622692800000,166.23
1622696400000,0
1622700000000,0
1622703600000,0
1622707200000,166.29
1622710800000,166.27
1622714400000,166.29
1622718000000,166.26
1622721600000,0
1622725200000,0
1622728800000,0
1622732400000,166.22
1622736000000,166.27
1622739600000,166.24
1622743200000,166.24
1622746800000,0
1622750400000,166.28
1622754000000,166.29
1622757600000,166.29
1622761200000,166.2
1622764800000,0
1622768400000,166.3
1622772000000,166.29
1622775600000,166.3
1622779200000,166.24
1622782800000,0
1622786400000,0
1622790000000,166.24
1622793600000,166.23
1622797200000,166.25
1622800800000,166.23
1622804400000,0
1622808000000,0
1622811600000,0
1622815200000,166.23
1622818800000,166.26
1622822400000,166.28
1622826000000,166.21
1622829600000,0
1622833200000,0
1622836800000,0
1622840400000,0
1622844000000,0
1622847600000,166.23
1622851200000,166.22
1622854800000,166.3
1622858400000,166.28
1622862000000,0
1622865600000,166.22
1622869200000,166.25
1622872800000,166.21
1622876400000,166.21
1622880000000,0
1622883600000,0
1622887200000,0
1622890800000,0
1622894400000,0
1622898000000,0
1622901600000,0
1622905200000,0
1622908800000,0
1622912400000,0
1622916000000,0
1622919600000,0
1622923200000,0
1622926800000,0
1622930400000,0
1622934000000,0
1622937600000,0
1622941200000,0
1622944800000,0
1622948400000,0
1622952000000,0
1622955600000,166.2
1622959200000,166.27
1622962800000,166.22
1622966400000,166.2
1622970000000,0
1622973600000,166.29
1622977200000,166.27
1622980800000,166.25
1622984400000,166.24
1622988000000,0
1622991600000,0
1622995200000,0
1622998800000,0
1623002400000,0
1623006000000,166.26
1623009600000,166.28
1623013200000,166.28
1623016800000,166.25
1623020400000,0
1623024000000,0
1623027600000,0
1623031200000,166.27
1623034800000,166.25
1623038400000,166.25
1623042000000,166.2
1623045600000,0
1623049200000,0
1623052800000,0
1623056400000,0
1623060000000,0
1623063600000,0
1623067200000,0
1623070800000,0
1623074400000,0
1623078000000,0
1623081600000,0
1623085200000,0
1623088800000,166.28
1623092400000,166.26
1623096000000,166.2
1623099600000,166.23
1623103200000,0
1623106800000,0
1623110400000,0
1623114000000,0
1623117600000,0
1623121200000,0
1623124800000,0
1623128400000,0
1623132000000,0
1623135600000,0
1623139200000,0
1623142800000,166.25
1623146400000,166.22
1623150000000,166.22
1623153600000,166.22
1623157200000,0
1623160800000,0
1623164400000,0
1623168000000,166.28
1623171600000,166.25
1623175200000,166.26
1623178800000,166.24
1623182400000,0
1623186000000,0
1623189600000,166.21
1623193200000,166.24
1623196800000,166.26
1623200400000,166.27
1623204000000,0
1623207600000,166.27
1623211200000,166.24
1623214800000,166.23
1623218400000,166.25
1623222000000,0
1623225600000,166.27
1623229200000,166.23
1623232800000,166.2
1623236400000,166.23
1623240000000,0
1623243600000,0
1623247200000,166.23
1623250800000,166.24
1623254400000,166.29
1623258000000,166.3
1623261600000,0
1623265200000,0
1623268800000,0
1623272400000,0
1623276000000,166.27
1623279600000,166.28
1623283200000,166.27
1623286800000,166.25
1623290400000,0
1623294000000,0
1623297600000,0
1623301200000,0
1623304800000,0
1623308400000,0
1623312000000,166.29
1623315600000,166.28
1623319200000,166.24
1623322800000,166.3
1623326400000,0
1623330000000,0
1623333600000,0
1623337200000,166.21
1623340800000,166.22
1623344400000,166.26
1623348000000,166.23
1623351600000,0
1623355200000,0
1623358800000,0
1623362400000,0
1623366000000,166.28
1623369600000,166.26
1623373200000,166.25
1623376800000,166.3
1623380400000,0
1623384000000,0
1623387600000,0
1623391200000,166.27
1623394800000,166.29
1623398400000,166.23
1623402000000,166.3
1623405600000,0
1623409200000,0
1623412800000,0
1623416400000,0
1623420000000,0
1623423600000,0
1623427200000,0
1623430800000,166.27
1623434400000,166.28
1623438000000,166.2
1623441600000,166.3
1623445200000,0
1623448800000,0
1623452400000,0
1623456000000,0
1623459600000,0
1623463200000,0
1623466800000,0
1623470400000,0
1623474000000,0
1623477600000,0
1623481200000,0
1623484800000,0
1623488400000,0
1623492000000,0
1623495600000,0
1623499200000,0
1623502800000,0
1623506400000,166.26
1623510000000,166.28
1623513600000,166.21
1623517200000,166.2
1623520800000,0
1623524400000,0
1623528000000,0
1623531600000,0
1623535200000,0
1623538800000,0
1623542400000,0
1623546000000,166.3
1623549600000,166.2
1623553200000,166.28
1623556800000,166.22
1623560400000,0
1623564000000,0
1623567600000,0
1623571200000,0
1623574800000,0
1623578400000,0
1623582000000,0
1623585600000,0
1623589200000,166.23
1623592800000,166.27
1623596400000,166.21
1623600000000,166.23
1623603600000,0
1623607200000,0
1623610800000,0
1623614400000,166.29
1623618000000,166.24
1623621600000,166.21
1623625200000,166.26
1623628800000,0
1623632400000,166.27
1623636000000,166.21
1623639600000,166.28
1623643200000,166.22
1623646800000,0
1623650400000,0
1623654000000,0
1623657600000,0
1623661200000,0
1623664800000,0
1623668400000,0
1623672000000,0
1623675600000,0
1623679200000,0
1623682800000,0
1623686400000,166.27
1623690000000,166.22
1623693600000,166.23
1623697200000,166.28
1623700800000,0
1623704400000,0
1623708000000,0
1623711600000,0
1623715200000,0
1623718800000,0
1623722400000,0
1623726000000,0
1623729600000,166.26
1623733200000,166.24
1623736800000,166.27
1623740400000,166.22
1623744000000,0
1623747600000,0
1623751200000,0
1623754800000,0
1623758400000,0
1623762000000,0
1623765600000,0
1623769200000,166.22
1623772800000,166.26
1623776400000,166.26
1623780000000,166.27
1623783600000,0
1623787200000,0
1623790800000,0
1623794400000,166.23
1623798000000,166.2
1623801600000,166.23
1623805200000,166.21
1623808800000,0
1623812400000,0
1623816000000,0
1623819600000,0
1623823200000,0
1623826800000,0
1623830400000,166.29
1623834000000,166.22
1623837600000,166.25
1623841200000,166.29
1623844800000,0
1623848400000,166.2
1623852000000,166.25
1623855600000,166.25
1623859200000,166.29
1623862800000,0
1623866400000,0
1623870000000,0
1623873600000,166.22
1623877200000,166.23
1623880800000,166.26
1623884400000,166.26
1623888000000,0
1623891600000,0
1623895200000,0
1623898800000,166.28
1623902400000,166.24
1623906000000,166.24
1623909600000,166.22
1623913200000,0
1623916800000,0
1623920400000,0
1623924000000,0
1623927600000,166.26
1623931200000,166.28
1623934800000,166.2
1623938400000,166.28
1623942000000,0
1623945600000,0
1623949200000,0
1623952800000,0
1623956400000,166.27
1623960000000,166.24
1623963600000,166.29
1623967200000,166.22
1623970800000,0
1623974400000,0
1623978000000,0
1623981600000,166.3
1623985200000,166.24
1623988800000,166.22
1623992400000,166.23
1623996000000,0
1623999600000,0
1624003200000,166.26
1624006800000,166.29
1624010400000,166.21
1624014000000,166.27
1624017600000,0
1624021200000,0
1624024800000,0
1624028400000,0
1624032000000,0
1624035600000,0
1624039200000,0
1624042800000,0
1624046400000,0
1624050000000,166.26
1624053600000,166.23
1624057200000,166.22
1624060800000,166.24
1624064400000,0
1624068000000,0
1624071600000,0
1624075200000,166.28
1624078800000,166.28
1624082400000,166.25
1624086000000,166.27
1624089600000,0
1624093200000,0
1624096800000,0
1624100400000,0
1624104000000,0
1624107600000,0
1624111200000,0
1624114800000,0
1624118400000,0
1624122000000,0
1624125600000,0
1624129200000,0
1624132800000,0
1624136400000,166.22
1624140000000,166.23
1624143600000,166.29
1624147200000,166.28
1624150800000,0
1624154400000,0
1624158000000,0
1624161600000,166.21
1624165200000,166.26
1624168800000,166.21
1624172400000,166.23
1624176000000,0
1624179600000,0
1624183200000,0
1624186800000,166.24
1624190400000,166.21
1624194000000,166.29
1624197600000,166.2
1624201200000,0
1624204800000,0
1624208400000,0
1624212000000,0
1624215600000,0
1624219200000,0
1624222800000,0
1624226400000,0
1624230000000,0
1624233600000,0
1624237200000,0
1624240800000,166.26
1624244400000,166.29
1624248000000,166.24
1624251600000,166.26
1624255200000,0
1624258800000,0
1624262400000,0
1624266000000,0
1624269600000,0
1624273200000,0
1624276800000,0
1624280400000,0
1624284000000,0
1624287600000,0
1624291200000,166.23
1624294800000,166.24
1624298400000,166.23
1624302000000,166.21
1624305600000,0
1624309200000,0
1624312800000,0
1624316400000,0
1624320000000,0
1624323600000,0
1624327200000,0
1624330800000,0
1624334400000,0
1624338000000,0
1624341600000,0
1624345200000,0
1624348800000,0
1624352400000,166.23
1624356000000,166.25
1624359600000,166.28
1624363200000,166.26
1624366800000,0
1624370400000,0
1624374000000,0
1624377600000,0
1624381200000,0
1624384800000,166.29
1624388400000,166.26
1624392000000,166.25
1624395600000,166.23
1624399200000,0
1624402800000,0
1624406400000,0
1624410000000,0
1624413600000,0
1624417200000,0
1624420800000,0
1624424400000,166.27
1624428000000,166.29
