date,consumption
1619845200000,100
1619848800000,68
1619852400000,36
1619856000000,88
1619859600000,26
1619863200000,1
1619866800000,30
1619870400000,82
1619874000000,39
1619877600000,54
1619881200000,85
1619884800000,81
1619888400000,49
1619892000000,67
1619895600000,82
1619899200000,95
1619902800000,4
1619906400000,94
1619910000000,65
1619913600000,65
1619917200000,91
1619920800000,22
1619924400000,83
1619928000000,12
1619931600000,16
1619935200000,64
1619938800000,95
1619942400000,71
1619946000000,66
1619949600000,76
1619953200000,43
1619956800000,9
1619960400000,81
1619964000000,46
1619967600000,15
1619971200000,30
1619974800000,78
1619978400000,54
1619982000000,37
1619985600000,4
1619989200000,56
1619992800000,6
1619996400000,89
1620000000000,77
1620003600000,28
1620007200000,57
1620010800000,34
1620014400000,80
1620018000000,30
1620021600000,98
1620025200000,33
1620028800000,76
1620032400000,69
1620036000000,59
1620039600000,85
1620043200000,4
1620046800000,26
1620050400000,15
1620054000000,8
1620057600000,80
1620061200000,98
1620064800000,59
1620068400000,23
1620072000000,64
1620075600000,78
1620079200000,85
1620082800000,78
1620086400000,2
1620090000000,42
1620093600000,79
1620097200000,89
1620100800000,87
1620104400000,92
1620108000000,33
1620111600000,41
1620115200000,95
1620118800000,44
1620122400000,76
1620126000000,93
1620129600000,66
1620133200000,100
1620136800000,62
1620140400000,18
1620144000000,37
1620147600000,26
1620151200000,74
1620154800000,73
1620158400000,93
1620162000000,92
1620165600000,34
1620169200000,39
1620172800000,1
1620176400000,62
1620180000000,25
1620183600000,57
1620187200000,75
1620190800000,25
1620194400000,41
1620198000000,99
1620201600000,89
1620205200000,56
1620208800000,19
1620212400000,7
1620216000000,92
1620219600000,79
1620223200000,52
1620226800000,16
1620230400000,5
1620234000000,97
1620237600000,49
1620241200000,31
1620244800000,37
1620248400000,90
1620252000000,86
1620255600000,72
1620259200000,91
1620262800000,32
1620266400000,94
1620270000000,3
1620273600000,28
1620277200000,63
1620280800000,8
1620284400000,90
1620288000000,43
1620291600000,7
1620295200000,88
1620298800000,46
1620302400000,60
1620306000000,29
1620309600000,98
1620313200000,66
1620316800000,28
1620320400000,95
1620324000000,77
1620327600000,49
1620331200000,94
1620334800000,51
1620338400000,93
1620342000000,86
1620345600000,40
1620349200000,64
1620352800000,80
1620356400000,58
1620360000000,85
1620363600000,32
1620367200000,79
1620370800000,25
1620374400000,46
1620378000000,23
1620381600000,92
1620385200000,28
1620388800000,100
1620392400000,25
1620396000000,42
1620399600000,18
1620403200000,55
1620406800000,17
1620410400000,20
1620414000000,18
1620417600000,44
1620421200000,13
1620424800000,90
1620428400000,90
1620432000000,94
1620435600000,14
1620439200000,69
1620442800000,37
1620446400000,60
1620450000000,82
1620453600000,77
1620457200000,12
1620460800000,31
1620464400000,21
1620468000000,60
1620471600000,4
1620475200000,27
1620478800000,62
1620482400000,22
1620486000000,38
1620489600000,34
1620493200000,34
1620496800000,44
1620500400000,4
1620504000000,21
1620507600000,78
1620511200000,68
1620514800000,25
1620518400000,22
1620522000000,81
1620525600000,69
1620529200000,98
1620532800000,45
1620536400000,51
1620540000000,31
1620543600000,63
1620547200000,4
1620550800000,71
1620554400000,35
1620558000000,99
1620561600000,40
1620565200000,12
1620568800000,94
1620572400000,36
1620576000000,21
1620579600000,1
1620583200000,91
1620586800000,48
1620590400000,8
1620594000000,34
1620597600000,91
1620601200000,49
1620604800000,2
1620608400000,57
1620612000000,99
1620615600000,66
1620619200000,2
1620622800000,31
1620626400000,86
1620630000000,2
1620633600000,7
1620637200000,76
1620640800000,33
1620644400000,18
1620648000000,50
1620651600000,64
1620655200000,60
1620658800000,13
1620662400000,94
1620666000000,90
1620669600000,66
1620673200000,88
1620676800000,92
1620680400000,43
1620684000000,49
1620687600000,67
1620691200000,87
1620694800000,76
1620698400000,80
1620702000000,49
1620705600000,30
1620709200000,62
1620712800000,8
1620716400000,97
1620720000000,21
1620723600000,86
1620727200000,67
1620730800000,97
1620734400000,2
1620738000000,70
1620741600000,86
1620745200000,60
1620748800000,94
1620752400000,41
1620756000000,74
1620759600000,28
1620763200000,28
1620766800000,92
1620770400000,93
1620774000000,3
1620777600000,21
1620781200000,40
1620784800000,20
1620788400000,30
1620792000000,3
1620795600000,42
1620799200000,57
1620802800000,53
1620806400000,53
1620810000000,11
1620813600000,96
1620817200000,61
1620820800000,78
1620824400000,31
1620828000000,98
1620831600000,20
1620835200000,27
1620838800000,60
1620842400000,80
1620846000000,31
1620849600000,84
1620853200000,64
1620856800000,26
1620860400000,87
1620864000000,3
1620867600000,1
1620871200000,29
1620874800000,50
1620878400000,17
1620882000000,74
1620885600000,84
1620889200000,96
1620892800000,40
1620896400000,36
1620900000000,89
1620903600000,66
1620907200000,31
1620910800000,56
1620914400000,77
1620918000000,42
1620921600000,39
1620925200000,10
1620928800000,94
1620932400000,93
1620936000000,28
1620939600000,27
1620943200000,84
1620946800000,19
1620950400000,34
1620954000000,43
1620957600000,30
1620961200000,18
1620964800000,54
1620968400000,79
1620972000000,25
1620975600000,61
1620979200000,74
1620982800000,72
1620986400000,13
1620990000000,18
1620993600000,58
1620997200000,95
1621000800000,71
1621004400000,4
1621008000000,48
1621011600000,31
1621015200000,78
1621018800000,95
1621022400000,82
1621026000000,39
1621029600000,13
1621033200000,50
1621036800000,30
1621040400000,71
1621044000000,12
1621047600000,42
1621051200000,83
1621054800000,61
1621058400000,64
1621062000000,7
1621065600000,14
1621069200000,66
1621072800000,63
1621076400000,36
1621080000000,54
1621083600000,99
1621087200000,50
1621090800000,51
1621094400000,73
1621098000000,65
1621101600000,57
1621105200000,99
1621108800000,60
1621112400000,34
1621116000000,2
1621119600000,73
1621123200000,33
1621126800000,15
1621130400000,81
1621134000000,65
1621137600000,1
1621141200000,3
1621144800000,70
1621148400000,28
1621152000000,74
1621155600000,38
1621159200000,9
1621162800000,53
1621166400000,39
1621170000000,17
1621173600000,58
1621177200000,64
1621180800000,49
1621184400000,65
1621188000000,23
1621191600000,63
1621195200000,100
1621198800000,5
1621202400000,90
1621206000000,100
1621209600000,26
1621213200000,43
1621216800000,3
1621220400000,52
1621224000000,79
1621227600000,100
1621231200000,25
1621234800000,56
1621238400000,14
1621242000000,37
1621245600000,39
1621249200000,85
1621252800000,29
1621256400000,96
1621260000000,54
1621263600000,18
1621267200000,1
1621270800000,61
1621274400000,85
1621278000000,46
1621281600000,50
1621285200000,90
1621288800000,59
1621292400000,9
1621296000000,28
1621299600000,36
1621303200000,70
1621306800000,28
1621310400000,71
1621314000000,94
1621317600000,80
1621321200000,5
1621324800000,60
1621328400000,83
1621332000000,40
1621335600000,83
1621339200000,31
1621342800000,48
1621346400000,58
1621350000000,17
1621353600000,33
1621357200000,97
1621360800000,77
1621364400000,44
1621368000000,28
1621371600000,52
1621375200000,84
1621378800000,99
1621382400000,32
1621386000000,87
1621389600000,63
1621393200000,57
1621396800000,79
1621400400000,55
1621404000000,70
1621407600000,62
1621411200000,72
1621414800000,29
1621418400000,46
1621422000000,14
1621425600000,88
1621429200000,44
1621432800000,95
1621436400000,22
1621440000000,28
1621443600000,22
1621447200000,38
1621450800000,88
1621454400000,48
1621458000000,16
1621461600000,48
1621465200000,74
1621468800000,99
1621472400000,72
1621476000000,65
1621479600000,60
1621483200000,41
1621486800000,6
1621490400000,99
1621494000000,9
1621497600000,37
1621501200000,58
1621504800000,28
1621508400000,46
1621512000000,27
1621515600000,92
1621519200000,77
1621522800000,16
1621526400000,50
1621530000000,53
1621533600000,80
1621537200000,17
1621540800000,82
1621544400000,55
1621548000000,62
1621551600000,12
1621555200000,67
1621558800000,80
1621562400000,9
1621566000000,60
1621569600000,72
1621573200000,76
1621576800000,1
1621580400000,16
1621584000000,73
1621587600000,4
1621591200000,98
1621594800000,66
1621598400000,71
1621602000000,94
1621605600000,2
1621609200000,16
1621612800000,92
1621616400000,1
1621620000000,48
1621623600000,22
1621627200000,58
1621630800000,50
1621634400000,72
1621638000000,84
1621641600000,13
1621645200000,66
1621648800000,97
1621652400000,8
1621656000000,90
1621659600000,17
1621663200000,30
1621666800000,47
1621670400000,98
1621674000000,84
1621677600000,42
1621681200000,97
1621684800000,19
1621688400000,46
1621692000000,3
1621695600000,90
1621699200000,49
1621702800000,9
1621706400000,83
1621710000000,76
1621713600000,95
1621717200000,87
1621720800000,96
1621724400000,84
1621728000000,39
1621731600000,89
1621735200000,75
1621738800000,73
1621742400000,22
1621746000000,66
1621749600000,81
1621753200000,52
1621756800000,9
1621760400000,56
1621764000000,64
1621767600000,69
1621771200000,17
1621774800000,54
1621778400000,93
1621782000000,39
1621785600000,50
1621789200000,98
1621792800000,89
1621796400000,48
1621800000000,6
1621803600000,61
1621807200000,67
1621810800000,86
1621814400000,25
1621818000000,46
1621821600000,86
1621825200000,2
1621828800000,71
1621832400000,10
1621836000000,34
1621839600000,95
1621843200000,64
1621846800000,5
1621850400000,24
1621854000000,34
1621857600000,57
1621861200000,99
1621864800000,48
1621868400000,77
1621872000000,84
1621875600000,43
1621879200000,88
1621882800000,87
1621886400000,34
1621890000000,46
1621893600000,51
1621897200000,48
1621900800000,10
1621904400000,50
1621908000000,2
1621911600000,81
1621915200000,32
1621918800000,51
1621922400000,49
1621926000000,7
1621929600000,17
1621933200000,86
1621936800000,92
1621940400000,3
1621944000000,54
1621947600000,13
1621951200000,27
1621954800000,97
1621958400000,70
1621962000000,84
1621965600000,13
1621969200000,36
1621972800000,62
1621976400000,55
1621980000000,27
1621983600000,54
1621987200000,95
1621990800000,53
1621994400000,28
1621998000000,5
1622001600000,97
1622005200000,29
1622008800000,5
1622012400000,70
1622016000000,2
1622019600000,76
1622023200000,25
1622026800000,47
1622030400000,85
1622034000000,83
1622037600000,95
1622041200000,75
1622044800000,46
1622048400000,82
1622052000000,88
1622055600000,88
1622059200000,96
1622062800000,60
1622066400000,61
1622070000000,26
1622073600000,49
1622077200000,58
1622080800000,78
1622084400000,10
1622088000000,85
1622091600000,24
1622095200000,61
1622098800000,21
1622102400000,51
1622106000000,25
1622109600000,88
1622113200000,66
1622116800000,55
1622120400000,50
1622124000000,19
1622127600000,19
1622131200000,79
1622134800000,49
1622138400000,66
1622142000000,27
1622145600000,12
1622149200000,45
1622152800000,24
1622156400000,53
1622160000000,15
1622163600000,91
1622167200000,79
1622170800000,10
1622174400000,67
1622178000000,44
1622181600000,95
1622185200000,48
1622188800000,31
1622192400000,85
1622196000000,85
1622199600000,58
1622203200000,51
1622206800000,79
1622210400000,89
1622214000000,48
1622217600000,30
1622221200000,69
1622224800000,42
1622228400000,72
1622232000000,48
1622235600000,10
1622239200000,57
1622242800000,32
1622246400000,8
1622250000000,50
1622253600000,82
1622257200000,39
1622260800000,15
1622264400000,62
1622268000000,96
1622271600000,77
1622275200000,71
1622278800000,90
1622282400000,41
1622286000000,55
1622289600000,82
1622293200000,44
1622296800000,63
1622300400000,42
1622304000000,31
1622307600000,75
1622311200000,57
1622314800000,55
1622318400000,73
1622322000000,95
1622325600000,89
1622329200000,43
1622332800000,71
1622336400000,24
1622340000000,4
1622343600000,77
1622347200000,88
1622350800000,14
1622354400000,32
1622358000000,67
1622361600000,21
1622365200000,36
1622368800000,40
1622372400000,28
1622376000000,45
1622379600000,13
1622383200000,90
1622386800000,3
1622390400000,20
1622394000000,57
1622397600000,58
1622401200000,70
1622404800000,55
1622408400000,3
1622412000000,79
1622415600000,14
1622419200000,35
1622422800000,20
1622426400000,21
1622430000000,6
1622433600000,35
1622437200000,11
1622440800000,80
1622444400000,53
1622448000000,40
1622451600000,70
1622455200000,72
1622458800000,79
1622462400000,21
1622466000000,30
1622469600000,58
1622473200000,34
1622476800000,97
1622480400000,78
1622484000000,42
1622487600000,59
1622491200000,5
1622494800000,6
1622498400000,52
1622502000000,81
1622505600000,51
1622509200000,55
1622512800000,76
1622516400000,9
1622520000000,9
