date,consumption
1619845200000,77
1619848800000,59
1619852400000,26
1619856000000,17
1619859600000,21
1619863200000,43
1619866800000,85
1619870400000,90
1619874000000,32
1619877600000,47
1619881200000,90
1619884800000,23
1619888400000,31
1619892000000,54
1619895600000,27
1619899200000,75
1619902800000,81
1619906400000,31
1619910000000,68
1619913600000,34
1619917200000,71
1619920800000,59
1619924400000,44
1619928000000,87
1619931600000,34
1619935200000,17
1619938800000,25
1619942400000,43
1619946000000,36
1619949600000,100
1619953200000,33
1619956800000,7
1619960400000,42
1619964000000,10
1619967600000,67
1619971200000,65
1619974800000,30
1619978400000,84
1619982000000,99
1619985600000,80
1619989200000,93
1619992800000,8
1619996400000,90
1620000000000,62
1620003600000,42
1620007200000,95
1620010800000,43
1620014400000,61
1620018000000,69
1620021600000,35
1620025200000,76
1620028800000,100
1620032400000,56
1620036000000,51
1620039600000,69
1620043200000,15
1620046800000,10
1620050400000,71
1620054000000,13
1620057600000,9
1620061200000,11
1620064800000,30
1620068400000,80
1620072000000,89
1620075600000,72
1620079200000,64
1620082800000,35
1620086400000,33
1620090000000,10
1620093600000,76
1620097200000,8
1620100800000,65
1620104400000,37
1620108000000,72
1620111600000,76
1620115200000,70
1620118800000,28
1620122400000,76
1620126000000,74
1620129600000,58
1620133200000,81
1620136800000,33
1620140400000,72
1620144000000,9
1620147600000,94
1620151200000,1
1620154800000,49
1620158400000,78
1620162000000,13
1620165600000,38
1620169200000,100
1620172800000,26
1620176400000,47
1620180000000,40
1620183600000,91
1620187200000,44
1620190800000,77
1620194400000,90
1620198000000,61
1620201600000,54
1620205200000,100
1620208800000,93
1620212400000,74
1620216000000,1
1620219600000,4
1620223200000,5
1620226800000,2
1620230400000,31
1620234000000,80
1620237600000,61
1620241200000,40
1620244800000,16
1620248400000,80
1620252000000,64
1620255600000,50
1620259200000,2
1620262800000,14
1620266400000,38
1620270000000,95
1620273600000,95
1620277200000,40
1620280800000,16
1620284400000,81
1620288000000,100
1620291600000,53
1620295200000,22
1620298800000,31
1620302400000,35
1620306000000,76
1620309600000,46
1620313200000,93
1620316800000,16
