date,consumption
1614578400000,79
1614582000000,71
1614585600000,88
1614589200000,87
1614592800000,55
1614596400000,91
1614600000000,86
1614603600000,26
1614607200000,81
1614610800000,5
1614614400000,60
1614618000000,45
1614621600000,97
1614625200000,82
1614628800000,28
1614632400000,48
1614636000000,93
1614639600000,60
1614643200000,94
1614646800000,76
1614650400000,31
1614654000000,92
1614657600000,44
1614661200000,27
1614664800000,36
1614668400000,86
1614672000000,30
1614675600000,16
1614679200000,59
1614682800000,84
1614686400000,60
1614690000000,10
1614693600000,52
1614697200000,19
1614700800000,66
1614704400000,94
1614708000000,16
1614711600000,17
1614715200000,22
1614718800000,12
1614722400000,12
1614726000000,8
1614729600000,92
1614733200000,31
1614736800000,6
1614740400000,63
1614744000000,87
1614747600000,63
1614751200000,52
1614754800000,6
1614758400000,7
1614762000000,33
1614765600000,12
1614769200000,37
1614772800000,88
1614776400000,51
1614780000000,66
1614783600000,24
1614787200000,36
1614790800000,25
1614794400000,17
1614798000000,91
1614801600000,41
1614805200000,39
1614808800000,90
1614812400000,98
1614816000000,15
1614819600000,83
1614823200000,45
1614826800000,20
1614830400000,87
1614834000000,3
1614837600000,22
1614841200000,22
1614844800000,66
1614848400000,64
1614852000000,3
1614855600000,91
1614859200000,42
1614862800000,92
1614866400000,17
1614870000000,1
1614873600000,63
1614877200000,22
1614880800000,100
1614884400000,90
1614888000000,46
1614891600000,26
1614895200000,61
1614898800000,65
1614902400000,47
1614906000000,68
1614909600000,45
1614913200000,52
1614916800000,69
1614920400000,88
1614924000000,85
1614927600000,46
1614931200000,69
1614934800000,19
1614938400000,98
1614942000000,71
1614945600000,48
1614949200000,40
1614952800000,45
1614956400000,23
1614960000000,61
1614963600000,77
1614967200000,71
1614970800000,95
1614974400000,15
1614978000000,8
1614981600000,62
1614985200000,33
1614988800000,93
1614992400000,78
1614996000000,99
1614999600000,75
1615003200000,36
1615006800000,9
1615010400000,60
1615014000000,78
1615017600000,14
1615021200000,58
1615024800000,81
1615028400000,94
1615032000000,25
1615035600000,69
1615039200000,18
1615042800000,54
1615046400000,69
1615050000000,90
1615053600000,80
1615057200000,76
1615060800000,78
1615064400000,94
1615068000000,73
1615071600000,11
1615075200000,90
1615078800000,22
1615082400000,70
1615086000000,97
1615089600000,17
1615093200000,32
1615096800000,26
1615100400000,6
1615104000000,16
1615107600000,50
1615111200000,68
1615114800000,14
1615118400000,75
1615122000000,64
1615125600000,51
1615129200000,14
1615132800000,31
1615136400000,94
1615140000000,5
1615143600000,82
1615147200000,93
1615150800000,11
1615154400000,27
1615158000000,50
1615161600000,10
1615165200000,50
1615168800000,21
1615172400000,99
1615176000000,95
1615179600000,11
1615183200000,84
1615186800000,8
1615190400000,1
1615194000000,52
1615197600000,88
1615201200000,91
1615204800000,20
1615208400000,10
1615212000000,19
1615215600000,54
1615219200000,98
1615222800000,29
1615226400000,54
1615230000000,60
1615233600000,38
1615237200000,38
1615240800000,75
1615244400000,29
1615248000000,100
1615251600000,90
1615255200000,85
1615258800000,1
1615262400000,13
1615266000000,35
1615269600000,44
1615273200000,6
1615276800000,98
1615280400000,87
1615284000000,57
1615287600000,6
1615291200000,40
1615294800000,83
1615298400000,18
1615302000000,58
1615305600000,77
1615309200000,70
1615312800000,20
1615316400000,94
1615320000000,85
1615323600000,62
1615327200000,18
1615330800000,63
1615334400000,72
1615338000000,12
1615341600000,91
1615345200000,44
1615348800000,85
1615352400000,57
1615356000000,88
1615359600000,28
1615363200000,19
1615366800000,96
1615370400000,90
1615374000000,94
1615377600000,39
1615381200000,9
1615384800000,65
1615388400000,44
1615392000000,23
1615395600000,44
1615399200000,93
1615402800000,12
1615406400000,75
1615410000000,92
1615413600000,35
1615417200000,12
1615420800000,50
1615424400000,87
1615428000000,15
1615431600000,82
1615435200000,44
1615438800000,41
1615442400000,4
1615446000000,86
1615449600000,24
1615453200000,40
1615456800000,73
1615460400000,28
1615464000000,43
1615467600000,77
1615471200000,22
1615474800000,54
1615478400000,2
1615482000000,93
1615485600000,81
1615489200000,2
1615492800000,45
1615496400000,66
1615500000000,90
1615503600000,69
1615507200000,7
1615510800000,47
1615514400000,89
1615518000000,82
1615521600000,20
1615525200000,62
1615528800000,3
1615532400000,9
1615536000000,18
1615539600000,39
1615543200000,13
1615546800000,68
1615550400000,96
1615554000000,80
1615557600000,87
1615561200000,34
1615564800000,70
1615568400000,18
1615572000000,85
1615575600000,46
1615579200000,76
1615582800000,9
1615586400000,91
1615590000000,67
1615593600000,16
1615597200000,7
1615600800000,89
1615604400000,82
1615608000000,64
1615611600000,29
1615615200000,21
1615618800000,67
1615622400000,36
1615626000000,49
1615629600000,21
1615633200000,64
1615636800000,17
1615640400000,100
1615644000000,7
1615647600000,1
1615651200000,97
1615654800000,35
1615658400000,40
1615662000000,59
1615665600000,26
1615669200000,100
1615672800000,32
1615676400000,91
1615680000000,96
1615683600000,88
1615687200000,79
1615690800000,23
1615694400000,61
1615698000000,72
1615701600000,6
1615705200000,76
1615708800000,32
1615712400000,98
1615716000000,93
1615719600000,48
1615723200000,33
1615726800000,62
1615730400000,76
1615734000000,6
1615737600000,21
1615741200000,45
1615744800000,35
1615748400000,77
1615752000000,22
1615755600000,99
1615759200000,10
1615762800000,11
1615766400000,19
1615770000000,2
1615773600000,69
1615777200000,81
1615780800000,50
1615784400000,42
1615788000000,29
1615791600000,48
1615795200000,15
1615798800000,93
1615802400000,58
1615806000000,11
1615809600000,14
1615813200000,67
1615816800000,67
1615820400000,4
1615824000000,85
1615827600000,26
1615831200000,17
1615834800000,86
1615838400000,57
1615842000000,44
1615845600000,76
1615849200000,57
1615852800000,33
1615856400000,68
1615860000000,50
1615863600000,46
1615867200000,23
1615870800000,79
1615874400000,74
1615878000000,35
1615881600000,72
1615885200000,83
1615888800000,31
1615892400000,80
1615896000000,45
1615899600000,43
1615903200000,30
1615906800000,55
1615910400000,42
1615914000000,3
1615917600000,86
1615921200000,47
1615924800000,96
1615928400000,94
1615932000000,37
1615935600000,53
1615939200000,23
1615942800000,57
1615946400000,12
1615950000000,11
1615953600000,4
1615957200000,5
1615960800000,88
1615964400000,56
1615968000000,47
1615971600000,23
1615975200000,41
1615978800000,71
1615982400000,90
1615986000000,38
1615989600000,79
1615993200000,4
1615996800000,50
1616000400000,44
1616004000000,97
1616007600000,20
1616011200000,79
1616014800000,74
1616018400000,77
1616022000000,20
1616025600000,16
1616029200000,79
1616032800000,6
1616036400000,13
1616040000000,28
1616043600000,33
1616047200000,55
1616050800000,16
1616054400000,80
1616058000000,50
1616061600000,63
1616065200000,7
1616068800000,68
1616072400000,69
1616076000000,71
1616079600000,17
1616083200000,87
1616086800000,83
1616090400000,12
1616094000000,27
1616097600000,30
1616101200000,98
1616104800000,9
1616108400000,84
1616112000000,5
1616115600000,40
1616119200000,63
1616122800000,19
1616126400000,90
1616130000000,93
1616133600000,2
1616137200000,99
1616140800000,81
1616144400000,82
1616148000000,38
1616151600000,75
1616155200000,48
1616158800000,95
1616162400000,58
1616166000000,26
1616169600000,72
1616173200000,84
1616176800000,85
1616180400000,24
1616184000000,79
1616187600000,20
1616191200000,8
1616194800000,100
1616198400000,78
1616202000000,66
1616205600000,35
1616209200000,62
1616212800000,42
1616216400000,68
1616220000000,85
1616223600000,72
1616227200000,50
1616230800000,59
1616234400000,1
1616238000000,53
1616241600000,33
1616245200000,93
1616248800000,11
1616252400000,96
1616256000000,35
1616259600000,33
1616263200000,93
1616266800000,63
1616270400000,66
1616274000000,99
1616277600000,69
1616281200000,56
1616284800000,24
1616288400000,34
1616292000000,44
1616295600000,40
1616299200000,31
1616302800000,27
1616306400000,47
1616310000000,59
1616313600000,79
1616317200000,86
1616320800000,66
1616324400000,58
1616328000000,73
1616331600000,56
1616335200000,73
1616338800000,97
1616342400000,99
1616346000000,3
1616349600000,87
1616353200000,80
1616356800000,65
1616360400000,8
1616364000000,70
1616367600000,67
1616371200000,76
1616374800000,97
1616378400000,16
1616382000000,69
1616385600000,6
1616389200000,75
1616392800000,67
1616396400000,41
1616400000000,21
1616403600000,35
1616407200000,2
1616410800000,55
1616414400000,5
1616418000000,80
1616421600000,98
1616425200000,26
1616428800000,57
1616432400000,23
1616436000000,45
1616439600000,39
1616443200000,26
1616446800000,85
1616450400000,27
1616454000000,87
1616457600000,52
1616461200000,2
1616464800000,68
1616468400000,27
1616472000000,64
1616475600000,75
1616479200000,68
1616482800000,48
1616486400000,29
1616490000000,90
1616493600000,14
1616497200000,99
1616500800000,6
1616504400000,73
1616508000000,86
1616511600000,9
1616515200000,36
1616518800000,29
1616522400000,43
1616526000000,48
1616529600000,29
1616533200000,79
1616536800000,33
1616540400000,9
1616544000000,23
1616547600000,70
1616551200000,31
1616554800000,58
1616558400000,3
1616562000000,95
1616565600000,92
1616569200000,47
1616572800000,97
1616576400000,7
1616580000000,36
1616583600000,68
1616587200000,55
1616590800000,29
1616594400000,62
1616598000000,84
1616601600000,62
1616605200000,25
1616608800000,100
1616612400000,2
1616616000000,87
1616619600000,14
1616623200000,94
1616626800000,86
1616630400000,60
1616634000000,84
1616637600000,45
1616641200000,24
1616644800000,82
1616648400000,20
1616652000000,78
1616655600000,36
1616659200000,47
1616662800000,2
1616666400000,83
1616670000000,44
1616673600000,39
1616677200000,3
1616680800000,92
1616684400000,47
1616688000000,53
1616691600000,68
1616695200000,72
1616698800000,2
