date,consumption
1622523600000,69.72
1622527200000,69.43
1622530800000,69.16
1622534400000,69.78
1622538000000,0
1622541600000,0
1622545200000,0
1622548800000,0
1622552400000,69.34
1622556000000,69.82
1622559600000,69.19
1622563200000,69.09
1622566800000,0
1622570400000,69.11
1622574000000,69.86
1622577600000,69.64
1622581200000,69.69
1622584800000,0
1622588400000,0
1622592000000,0
1622595600000,0
1622599200000,0
1622602800000,0
1622606400000,0
1622610000000,0
1622613600000,0
1622617200000,0
1622620800000,0
1622624400000,0
1622628000000,69.73
1622631600000,69.68
1622635200000,69.48
1622638800000,69.61
1622642400000,0
1622646000000,0
1622649600000,0
1622653200000,0
1622656800000,0
1622660400000,0
1622664000000,0
1622667600000,0
1622671200000,0
1622674800000,0
1622678400000,0
1622682000000,0
1622685600000,0
1622689200000,69.01
1622692800000,69.56
1622696400000,69.83
1622700000000,69.68
1622703600000,0
1622707200000,0
1622710800000,69.87
1622714400000,69.82
1622718000000,69.65
1622721600000,69.82
1622725200000,0
1622728800000,0
1622732400000,0
1622736000000,69.34
1622739600000,69.55
1622743200000,69.19
1622746800000,69.1
1622750400000,0
1622754000000,0
1622757600000,0
1622761200000,69.52
1622764800000,69.34
1622768400000,69.85
1622772000000,69.23
1622775600000,0
1622779200000,0
1622782800000,0
1622786400000,69.23
1622790000000,69.79
1622793600000,69.27
1622797200000,69.17
1622800800000,0
1622804400000,0
1622808000000,0
1622811600000,0
1622815200000,0
1622818800000,0
1622822400000,69.45
1622826000000,69.55
1622829600000,69.28
1622833200000,69.49
1622836800000,0
1622840400000,0
1622844000000,0
1622847600000,0
1622851200000,0
1622854800000,0
1622858400000,0
1622862000000,69.23
1622865600000,69.07
1622869200000,69.63
1622872800000,68.97
1622876400000,0
1622880000000,0
1622883600000,0
1622887200000,0
1622890800000,69.11
1622894400000,69.74
1622898000000,69.15
1622901600000,69.88
1622905200000,0
1622908800000,0
1622912400000,0
1622916000000,0
1622919600000,0
1622923200000,0
1622926800000,0
1622930400000,0
1622934000000,0
1622937600000,69.44
1622941200000,69.84
1622944800000,69.39
1622948400000,69.07
1622952000000,0
1622955600000,0
1622959200000,0
1622962800000,0
1622966400000,0
1622970000000,69.63
1622973600000,69.46
1622977200000,69.21
1622980800000,69.01
1622984400000,0
1622988000000,0
1622991600000,0
1622995200000,0
1622998800000,69.49
1623002400000,69.38
1623006000000,69.13
1623009600000,68.93
1623013200000,0
1623016800000,0
1623020400000,0
1623024000000,0
1623027600000,0
1623031200000,0
1623034800000,0
1623038400000,0
1623042000000,0
1623045600000,0
1623049200000,0
1623052800000,68.91
1623056400000,69.71
1623060000000,69.59
1623063600000,69.54
1623067200000,0
1623070800000,69.29
1623074400000,69.16
1623078000000,69.68
1623081600000,69.16
1623085200000,0
1623088800000,0
1623092400000,0
1623096000000,0
1623099600000,68.95
1623103200000,69.52
1623106800000,68.94
1623110400000,69.53
1623114000000,0
1623117600000,0
1623121200000,0
1623124800000,69.49
1623128400000,69.11
1623132000000,69.02
1623135600000,69.26
1623139200000,0
1623142800000,0
1623146400000,0
1623150000000,68.98
1623153600000,69.03
1623157200000,69.23
1623160800000,69.77
1623164400000,0
1623168000000,0
1623171600000,0
1623175200000,0
1623178800000,0
1623182400000,0
1623186000000,0
1623189600000,0
1623193200000,0
1623196800000,0
1623200400000,0
1623204000000,0
1623207600000,0
1623211200000,0
1623214800000,0
1623218400000,69.53
1623222000000,69.65
1623225600000,69.23
1623229200000,69.13
1623232800000,0
1623236400000,0
1623240000000,69.73
1623243600000,69.37
1623247200000,69.59
1623250800000,69.75
1623254400000,0
1623258000000,69.76
1623261600000,69.8
1623265200000,69.87
1623268800000,69.06
1623272400000,0
1623276000000,0
1623279600000,69.66
1623283200000,69.83
1623286800000,69.91
1623290400000,69.29
1623294000000,0
1623297600000,0
1623301200000,0
1623304800000,69.24
1623308400000,69.65
1623312000000,69.62
1623315600000,68.96
1623319200000,0
1623322800000,0
1623326400000,69.8
1623330000000,69.36
1623333600000,69.6
1623337200000,69.6
1623340800000,0
1623344400000,0
1623348000000,0
1623351600000,0
1623355200000,68.95
1623358800000,69.42
1623362400000,69.01
1623366000000,69.33
1623369600000,0
1623373200000,0
1623376800000,0
1623380400000,0
1623384000000,0
1623387600000,0
1623391200000,0
1623394800000,0
1623398400000,0
1623402000000,0
1623405600000,0
1623409200000,69.33
1623412800000,68.96
1623416400000,69.69
1623420000000,69.77
1623423600000,0
1623427200000,0
1623430800000,69.66
1623434400000,69.26
1623438000000,69.09
1623441600000,69.48
1623445200000,0
1623448800000,68.97
1623452400000,69.67
1623456000000,69.29
1623459600000,69.02
1623463200000,0
1623466800000,0
1623470400000,69.09
1623474000000,69.39
1623477600000,69.14
1623481200000,69.38
1623484800000,0
1623488400000,69.83
1623492000000,69.13
1623495600000,69.53
1623499200000,69.02
1623502800000,0
1623506400000,69.79
1623510000000,69.14
1623513600000,69.72
1623517200000,69.46
1623520800000,0
1623524400000,0
1623528000000,0
1623531600000,0
1623535200000,0
1623538800000,0
1623542400000,0
1623546000000,0
1623549600000,0
1623553200000,0
1623556800000,0
1623560400000,0
1623564000000,0
1623567600000,69.48
1623571200000,69.24
1623574800000,69.45
1623578400000,69.72
1623582000000,0
1623585600000,0
1623589200000,68.92
1623592800000,68.96
1623596400000,68.93
1623600000000,69.06
1623603600000,0
1623607200000,0
1623610800000,0
1623614400000,0
1623618000000,0
1623621600000,0
1623625200000,0
1623628800000,0
1623632400000,0
1623636000000,0
1623639600000,0
1623643200000,69.15
1623646800000,69.53
1623650400000,69.28
1623654000000,69.62
1623657600000,0
1623661200000,0
1623664800000,0
1623668400000,0
1623672000000,0
1623675600000,0
1623679200000,0
1623682800000,0
1623686400000,69.15
1623690000000,69.19
1623693600000,69.58
1623697200000,69.25
1623700800000,0
1623704400000,0
1623708000000,0
1623711600000,0
1623715200000,0
1623718800000,0
1623722400000,0
1623726000000,0
1623729600000,0
1623733200000,0
1623736800000,0
1623740400000,0
1623744000000,0
1623747600000,0
1623751200000,0
1623754800000,0
1623758400000,0
1623762000000,0
1623765600000,0
1623769200000,0
1623772800000,69.62
1623776400000,69.84
1623780000000,69.08
1623783600000,69.27
1623787200000,0
1623790800000,0
1623794400000,0
1623798000000,0
1623801600000,0
1623805200000,0
1623808800000,0
1623812400000,0
1623816000000,0
1623819600000,0
1623823200000,69.88
1623826800000,68.91
1623830400000,69.58
1623834000000,69.36
1623837600000,0
1623841200000,0
1623844800000,0
1623848400000,0
1623852000000,0
1623855600000,69.49
1623859200000,69.16
1623862800000,69.58
1623866400000,69.72
1623870000000,0
1623873600000,0
1623877200000,0
1623880800000,69.06
1623884400000,69.85
1623888000000,69.39
1623891600000,69.15
1623895200000,0
1623898800000,69.36
1623902400000,69.34
1623906000000,69.02
1623909600000,68.91
1623913200000,0
1623916800000,0
1623920400000,0
1623924000000,0
1623927600000,69.51
1623931200000,68.9
1623934800000,69.17
1623938400000,69.7
1623942000000,0
1623945600000,0
1623949200000,69.28
1623952800000,68.92
1623956400000,68.93
1623960000000,69.14
1623963600000,0
1623967200000,0
1623970800000,0
1623974400000,0
1623978000000,0
1623981600000,0
1623985200000,0
1623988800000,0
1623992400000,69.29
1623996000000,69.9
1623999600000,69.78
1624003200000,69.86
1624006800000,0
1624010400000,0
1624014000000,0
1624017600000,0
1624021200000,69.1
1624024800000,69.47
1624028400000,69.33
1624032000000,69.56
1624035600000,0
1624039200000,69.23
1624042800000,69.49
1624046400000,69.87
1624050000000,69.39
1624053600000,0
1624057200000,0
1624060800000,0
1624064400000,0
1624068000000,0
1624071600000,0
1624075200000,0
1624078800000,69.82
1624082400000,69.33
1624086000000,69.33
1624089600000,69.2
1624093200000,0
1624096800000,0
1624100400000,0
1624104000000,0
1624107600000,0
1624111200000,0
1624114800000,68.9
1624118400000,69.75
1624122000000,69.78
1624125600000,69.24
1624129200000,0
1624132800000,0
1624136400000,0
1624140000000,0
1624143600000,0
1624147200000,0
1624150800000,0
1624154400000,69.18
1624158000000,69.42
1624161600000,69.73
1624165200000,69.05
1624168800000,0
1624172400000,69.61
1624176000000,69.06
1624179600000,69.46
1624183200000,69.82
1624186800000,0
1624190400000,0
1624194000000,69.09
1624197600000,69.79
1624201200000,69.04
1624204800000,69.18
1624208400000,0
1624212000000,0
1624215600000,0
1624219200000,0
1624222800000,69.22
1624226400000,69.43
1624230000000,69.72
1624233600000,68.97
1624237200000,0
1624240800000,0
1624244400000,0
1624248000000,0
1624251600000,0
1624255200000,0
1624258800000,0
1624262400000,69.63
1624266000000,69.9
1624269600000,69.58
1624273200000,69.82
1624276800000,0
1624280400000,0
1624284000000,0
1624287600000,0
1624291200000,0
1624294800000,0
1624298400000,69.71
1624302000000,69.82
1624305600000,68.99
1624309200000,69.21
1624312800000,0
1624316400000,0
1624320000000,0
1624323600000,0
1624327200000,0
1624330800000,0
1624334400000,0
1624338000000,0
1624341600000,0
1624345200000,0
1624348800000,0
1624352400000,68.96
1624356000000,69.29
1624359600000,69.12
1624363200000,69.63
1624366800000,0
1624370400000,0
1624374000000,0
1624377600000,0
1624381200000,0
1624384800000,69.79
1624388400000,69.8
1624392000000,69.63
1624395600000,69.43
1624399200000,0
1624402800000,0
1624406400000,0
1624410000000,69.52
1624413600000,68.98
1624417200000,69.37
1624420800000,69.23
1624424400000,0
1624428000000,0
1624431600000,0
1624435200000,69.52
1624438800000,69.21
1624442400000,69.3
1624446000000,69.8
1624449600000,0
1624453200000,69.28
1624456800000,69.84
1624460400000,68.99
1624464000000,69.15
1624467600000,0
1624471200000,0
1624474800000,0
1624478400000,0
1624482000000,0
1624485600000,0
1624489200000,0
1624492800000,69.22
1624496400000,69.01
1624500000000,69.33
1624503600000,69.89
