date,consumption
1619845200000,28
1619848800000,29
1619852400000,48
1619856000000,100
1619859600000,50
1619863200000,42
1619866800000,10
1619870400000,46
1619874000000,56
1619877600000,88
1619881200000,18
1619884800000,15
1619888400000,49
1619892000000,56
1619895600000,29
1619899200000,75
1619902800000,54
1619906400000,95
1619910000000,9
1619913600000,8
1619917200000,64
1619920800000,18
1619924400000,30
1619928000000,43
1619931600000,74
1619935200000,31
1619938800000,98
1619942400000,1
1619946000000,35
1619949600000,5
1619953200000,57
1619956800000,21
1619960400000,69
1619964000000,33
1619967600000,58
1619971200000,89
1619974800000,21
1619978400000,21
1619982000000,33
1619985600000,28
1619989200000,31
1619992800000,97
1619996400000,29
1620000000000,47
1620003600000,19
1620007200000,44
1620010800000,80
1620014400000,35
1620018000000,9
1620021600000,91
1620025200000,68
1620028800000,46
1620032400000,5
1620036000000,15
1620039600000,58
1620043200000,100
1620046800000,79
1620050400000,89
1620054000000,10
1620057600000,40
1620061200000,90
1620064800000,47
1620068400000,46
1620072000000,60
1620075600000,100
1620079200000,60
1620082800000,29
1620086400000,33
1620090000000,43
1620093600000,58
1620097200000,58
1620100800000,38
1620104400000,23
1620108000000,50
1620111600000,65
1620115200000,27
1620118800000,11
1620122400000,66
1620126000000,4
1620129600000,53
1620133200000,34
1620136800000,82
1620140400000,50
1620144000000,98
1620147600000,71
1620151200000,23
1620154800000,46
1620158400000,17
1620162000000,1
1620165600000,67
1620169200000,67
1620172800000,69
1620176400000,77
1620180000000,5
1620183600000,96
1620187200000,18
1620190800000,84
1620194400000,100
1620198000000,62
1620201600000,24
1620205200000,97
1620208800000,39
1620212400000,27
1620216000000,76
1620219600000,4
1620223200000,33
1620226800000,69
1620230400000,6
1620234000000,3
1620237600000,51
1620241200000,1
1620244800000,87
1620248400000,51
1620252000000,89
1620255600000,82
1620259200000,66
1620262800000,46
1620266400000,74
1620270000000,98
1620273600000,24
1620277200000,77
1620280800000,61
1620284400000,54
1620288000000,28
1620291600000,91
1620295200000,59
1620298800000,58
1620302400000,7
1620306000000,31
1620309600000,1
1620313200000,19
1620316800000,37
1620320400000,39
1620324000000,71
1620327600000,91
1620331200000,35
1620334800000,77
1620338400000,28
1620342000000,32
1620345600000,72
1620349200000,33
1620352800000,91
1620356400000,15
1620360000000,47
1620363600000,64
1620367200000,35
1620370800000,27
1620374400000,23
1620378000000,11
1620381600000,84
1620385200000,87
1620388800000,21
1620392400000,58
1620396000000,85
1620399600000,65
1620403200000,39
1620406800000,73
1620410400000,78
1620414000000,12
1620417600000,1
1620421200000,61
1620424800000,92
1620428400000,40
1620432000000,16
1620435600000,3
1620439200000,35
1620442800000,10
1620446400000,88
1620450000000,39
1620453600000,67
1620457200000,1
1620460800000,7
1620464400000,71
1620468000000,46
1620471600000,12
1620475200000,49
1620478800000,86
1620482400000,58
1620486000000,40
1620489600000,56
1620493200000,66
1620496800000,26
1620500400000,58
