date,consumption
1614578400000,11
1614582000000,39
1614585600000,56
1614589200000,68
1614592800000,70
1614596400000,45
1614600000000,48
1614603600000,46
1614607200000,62
1614610800000,46
1614614400000,33
1614618000000,73
1614621600000,32
1614625200000,74
1614628800000,100
1614632400000,62
1614636000000,75
1614639600000,32
1614643200000,93
1614646800000,15
1614650400000,59
1614654000000,11
1614657600000,29
1614661200000,23
1614664800000,24
1614668400000,95
1614672000000,38
1614675600000,84
1614679200000,50
1614682800000,62
1614686400000,14
1614690000000,79
1614693600000,24
1614697200000,25
1614700800000,37
1614704400000,97
1614708000000,93
1614711600000,9
1614715200000,62
1614718800000,61
1614722400000,65
1614726000000,41
1614729600000,21
1614733200000,11
1614736800000,55
1614740400000,35
1614744000000,49
1614747600000,93
1614751200000,58
1614754800000,93
1614758400000,61
1614762000000,48
1614765600000,76
1614769200000,79
1614772800000,8
1614776400000,66
1614780000000,79
1614783600000,46
1614787200000,75
1614790800000,6
1614794400000,96
1614798000000,74
1614801600000,80
1614805200000,93
1614808800000,48
1614812400000,22
1614816000000,71
1614819600000,60
1614823200000,61
1614826800000,70
1614830400000,5
1614834000000,14
1614837600000,33
1614841200000,29
1614844800000,65
1614848400000,6
1614852000000,35
1614855600000,84
1614859200000,58
1614862800000,7
1614866400000,38
1614870000000,77
1614873600000,12
1614877200000,10
1614880800000,100
1614884400000,63
1614888000000,26
1614891600000,95
1614895200000,75
1614898800000,80
1614902400000,100
1614906000000,63
1614909600000,62
1614913200000,82
1614916800000,9
1614920400000,46
1614924000000,11
1614927600000,1
1614931200000,53
1614934800000,19
1614938400000,82
1614942000000,25
1614945600000,53
1614949200000,15
1614952800000,30
1614956400000,98
1614960000000,45
1614963600000,75
1614967200000,28
1614970800000,71
1614974400000,90
1614978000000,17
1614981600000,45
1614985200000,77
1614988800000,65
1614992400000,53
1614996000000,84
1614999600000,9
1615003200000,59
1615006800000,44
1615010400000,12
1615014000000,90
1615017600000,35
1615021200000,16
1615024800000,95
1615028400000,41
1615032000000,88
1615035600000,72
1615039200000,94
1615042800000,18
1615046400000,32
1615050000000,8
1615053600000,89
1615057200000,25
1615060800000,26
1615064400000,5
1615068000000,19
1615071600000,1
1615075200000,7
1615078800000,26
1615082400000,56
1615086000000,46
1615089600000,18
1615093200000,82
1615096800000,28
1615100400000,28
1615104000000,13
1615107600000,69
1615111200000,7
1615114800000,89
1615118400000,31
1615122000000,49
1615125600000,56
1615129200000,92
1615132800000,96
1615136400000,86
1615140000000,91
1615143600000,89
1615147200000,32
1615150800000,57
1615154400000,43
1615158000000,73
1615161600000,52
1615165200000,81
1615168800000,68
1615172400000,35
1615176000000,57
1615179600000,92
1615183200000,14
1615186800000,10
1615190400000,5
1615194000000,25
1615197600000,33
1615201200000,75
1615204800000,17
1615208400000,29
1615212000000,13
1615215600000,59
1615219200000,77
1615222800000,32
1615226400000,35
1615230000000,66
1615233600000,26
1615237200000,59
1615240800000,41
1615244400000,77
1615248000000,54
1615251600000,14
1615255200000,46
1615258800000,19
1615262400000,86
1615266000000,18
1615269600000,12
1615273200000,69
1615276800000,54
1615280400000,88
1615284000000,88
1615287600000,17
1615291200000,70
1615294800000,79
1615298400000,79
1615302000000,98
1615305600000,35
1615309200000,93
1615312800000,37
1615316400000,87
1615320000000,83
1615323600000,37
1615327200000,24
1615330800000,3
1615334400000,59
1615338000000,35
1615341600000,63
1615345200000,15
1615348800000,49
1615352400000,93
1615356000000,77
1615359600000,90
1615363200000,83
1615366800000,59
1615370400000,92
1615374000000,33
1615377600000,58
1615381200000,35
1615384800000,14
1615388400000,30
1615392000000,53
1615395600000,70
1615399200000,51
1615402800000,54
1615406400000,43
1615410000000,74
1615413600000,7
1615417200000,45
1615420800000,14
1615424400000,27
1615428000000,17
1615431600000,23
1615435200000,85
1615438800000,95
1615442400000,35
1615446000000,40
1615449600000,42
1615453200000,21
1615456800000,8
1615460400000,69
1615464000000,91
1615467600000,77
1615471200000,83
1615474800000,96
1615478400000,74
1615482000000,1
1615485600000,31
1615489200000,5
1615492800000,20
1615496400000,100
1615500000000,65
1615503600000,28
1615507200000,97
1615510800000,61
1615514400000,51
1615518000000,12
1615521600000,43
1615525200000,26
1615528800000,76
1615532400000,68
1615536000000,68
1615539600000,81
1615543200000,76
1615546800000,17
1615550400000,25
1615554000000,94
1615557600000,60
1615561200000,17
1615564800000,76
1615568400000,46
1615572000000,14
1615575600000,80
1615579200000,54
1615582800000,75
1615586400000,59
1615590000000,60
1615593600000,1
1615597200000,11
1615600800000,71
1615604400000,79
1615608000000,83
1615611600000,48
1615615200000,51
1615618800000,18
1615622400000,58
1615626000000,30
1615629600000,31
1615633200000,22
1615636800000,33
1615640400000,15
1615644000000,53
1615647600000,75
1615651200000,98
1615654800000,49
1615658400000,42
1615662000000,76
1615665600000,45
1615669200000,76
1615672800000,4
1615676400000,64
1615680000000,84
1615683600000,17
1615687200000,73
1615690800000,14
1615694400000,59
1615698000000,74
1615701600000,87
1615705200000,13
1615708800000,43
1615712400000,33
1615716000000,37
1615719600000,13
1615723200000,21
1615726800000,44
1615730400000,88
1615734000000,74
1615737600000,93
1615741200000,4
1615744800000,42
1615748400000,50
1615752000000,79
1615755600000,66
1615759200000,27
1615762800000,71
1615766400000,16
1615770000000,98
1615773600000,55
1615777200000,79
1615780800000,36
1615784400000,84
1615788000000,9
1615791600000,10
1615795200000,55
1615798800000,83
1615802400000,95
1615806000000,71
1615809600000,21
1615813200000,50
1615816800000,38
1615820400000,92
1615824000000,13
1615827600000,15
1615831200000,17
1615834800000,44
1615838400000,6
1615842000000,35
1615845600000,27
1615849200000,9
1615852800000,2
1615856400000,71
1615860000000,9
1615863600000,23
1615867200000,16
1615870800000,28
1615874400000,39
1615878000000,64
1615881600000,1
1615885200000,61
1615888800000,63
1615892400000,48
1615896000000,20
1615899600000,33
1615903200000,71
1615906800000,79
1615910400000,37
1615914000000,71
1615917600000,42
1615921200000,45
1615924800000,88
1615928400000,48
1615932000000,21
1615935600000,95
1615939200000,96
1615942800000,80
1615946400000,88
1615950000000,7
1615953600000,12
1615957200000,24
1615960800000,21
1615964400000,53
1615968000000,55
1615971600000,60
1615975200000,84
1615978800000,25
1615982400000,41
1615986000000,83
1615989600000,86
1615993200000,61
1615996800000,94
1616000400000,91
1616004000000,67
1616007600000,89
1616011200000,77
1616014800000,97
1616018400000,54
1616022000000,76
1616025600000,57
1616029200000,70
1616032800000,91
1616036400000,46
1616040000000,39
1616043600000,66
1616047200000,44
1616050800000,22
1616054400000,61
1616058000000,47
1616061600000,76
1616065200000,25
1616068800000,16
1616072400000,50
1616076000000,31
1616079600000,38
1616083200000,100
1616086800000,80
1616090400000,3
1616094000000,85
1616097600000,59
1616101200000,75
1616104800000,3
1616108400000,21
1616112000000,13
1616115600000,81
1616119200000,80
1616122800000,83
1616126400000,92
1616130000000,53
1616133600000,36
1616137200000,35
1616140800000,18
1616144400000,59
1616148000000,17
1616151600000,10
1616155200000,67
1616158800000,19
1616162400000,24
1616166000000,7
1616169600000,62
1616173200000,61
1616176800000,63
1616180400000,7
1616184000000,61
1616187600000,100
1616191200000,59
1616194800000,26
1616198400000,93
1616202000000,70
1616205600000,71
1616209200000,83
1616212800000,84
1616216400000,90
1616220000000,31
1616223600000,93
1616227200000,41
1616230800000,54
1616234400000,83
1616238000000,74
1616241600000,91
1616245200000,69
1616248800000,58
1616252400000,35
1616256000000,89
1616259600000,24
1616263200000,21
1616266800000,38
1616270400000,68
1616274000000,99
1616277600000,35
1616281200000,28
1616284800000,42
1616288400000,10
1616292000000,49
1616295600000,85
1616299200000,37
1616302800000,85
1616306400000,70
1616310000000,47
1616313600000,1
1616317200000,45
1616320800000,97
