date,consumption
1622523600000,101.9
1622527200000,101.9
1622530800000,101.9
1622534400000,101.9
1622538000000,101.9
1622541600000,101.9
1622545200000,101.9
1622548800000,101.9
1622552400000,101.9
1622556000000,101.9
1622559600000,101.9
1622563200000,101.9
1622566800000,101.9
1622570400000,101.9
1622574000000,101.9
1622577600000,101.9
1622581200000,101.9
1622584800000,101.9
1622588400000,101.9
1622592000000,101.9
1622595600000,101.9
1622599200000,101.9
1622602800000,101.9
1622606400000,101.9
1622610000000,101.9
1622613600000,101.9
1622617200000,101.9
1622620800000,101.9
1622624400000,101.9
1622628000000,101.9
1622631600000,101.9
1622635200000,101.9
1622638800000,101.9
1622642400000,101.9
1622646000000,101.9
1622649600000,101.9
1622653200000,101.9
1622656800000,101.9
1622660400000,101.9
1622664000000,101.9
1622667600000,101.9
1622671200000,101.9
1622674800000,101.9
1622678400000,101.9
1622682000000,101.9
1622685600000,101.9
1622689200000,101.9
1622692800000,101.9
1622696400000,101.9
1622700000000,101.9
1622703600000,101.9
1622707200000,101.9
1622710800000,101.9
1622714400000,101.9
1622718000000,101.9
1622721600000,101.9
1622725200000,101.9
1622728800000,101.9
1622732400000,101.9
1622736000000,101.9
1622739600000,101.9
1622743200000,101.9
1622746800000,101.9
1622750400000,101.9
1622754000000,101.9
1622757600000,101.9
1622761200000,101.9
1622764800000,101.9
1622768400000,101.9
1622772000000,101.9
1622775600000,101.9
1622779200000,101.9
1622782800000,101.9
1622786400000,101.9
1622790000000,101.9
1622793600000,101.9
1622797200000,101.9
1622800800000,101.9
1622804400000,101.9
1622808000000,101.9
1622811600000,101.9
1622815200000,101.9
1622818800000,101.9
1622822400000,101.9
1622826000000,101.9
1622829600000,101.9
1622833200000,101.9
1622836800000,101.9
1622840400000,101.9
1622844000000,101.9
1622847600000,101.9
1622851200000,101.9
1622854800000,101.9
1622858400000,101.9
1622862000000,101.9
1622865600000,101.9
1622869200000,101.9
1622872800000,101.9
1622876400000,101.9
1622880000000,101.9
1622883600000,101.9
1622887200000,101.9
1622890800000,101.9
1622894400000,101.9
1622898000000,101.9
1622901600000,101.9
1622905200000,101.9
1622908800000,101.9
1622912400000,101.9
1622916000000,101.9
1622919600000,101.9
1622923200000,101.9
1622926800000,101.9
1622930400000,101.9
1622934000000,101.9
1622937600000,101.9
1622941200000,101.9
1622944800000,101.9
1622948400000,101.9
1622952000000,101.9
1622955600000,101.9
1622959200000,101.9
1622962800000,101.9
1622966400000,101.9
1622970000000,101.9
1622973600000,101.9
1622977200000,101.9
1622980800000,101.9
1622984400000,101.9
1622988000000,101.9
1622991600000,101.9
1622995200000,101.9
1622998800000,101.9
1623002400000,101.9
1623006000000,101.9
1623009600000,101.9
1623013200000,101.9
1623016800000,101.9
1623020400000,101.9
1623024000000,101.9
1623027600000,101.9
1623031200000,101.9
1623034800000,101.9
1623038400000,101.9
1623042000000,101.9
1623045600000,101.9
1623049200000,101.9
1623052800000,101.9
1623056400000,101.9
1623060000000,101.9
1623063600000,101.9
1623067200000,101.9
1623070800000,101.9
1623074400000,101.9
1623078000000,101.9
1623081600000,101.9
1623085200000,101.9
1623088800000,101.9
1623092400000,101.9
1623096000000,101.9
1623099600000,101.9
1623103200000,101.9
1623106800000,101.9
1623110400000,101.9
1623114000000,101.9
1623117600000,101.9
1623121200000,101.9
1623124800000,101.9
1623128400000,101.9
1623132000000,101.9
1623135600000,101.9
1623139200000,101.9
1623142800000,101.9
1623146400000,101.9
1623150000000,101.9
1623153600000,101.9
1623157200000,101.9
1623160800000,101.9
1623164400000,101.9
1623168000000,101.9
1623171600000,101.9
1623175200000,101.9
1623178800000,101.9
1623182400000,101.9
1623186000000,101.9
1623189600000,101.9
1623193200000,101.9
1623196800000,101.9
1623200400000,101.9
1623204000000,101.9
1623207600000,101.9
1623211200000,101.9
1623214800000,101.9
1623218400000,101.9
1623222000000,101.9
1623225600000,101.9
1623229200000,101.9
1623232800000,101.9
1623236400000,101.9
1623240000000,101.9
1623243600000,101.9
1623247200000,101.9
1623250800000,101.9
1623254400000,101.9
1623258000000,101.9
1623261600000,101.9
1623265200000,101.9
1623268800000,101.9
1623272400000,101.9
1623276000000,101.9
1623279600000,101.9
1623283200000,101.9
1623286800000,101.9
1623290400000,101.9
1623294000000,101.9
1623297600000,101.9
1623301200000,101.9
1623304800000,101.9
1623308400000,101.9
1623312000000,101.9
1623315600000,101.9
1623319200000,101.9
1623322800000,101.9
1623326400000,101.9
1623330000000,101.9
1623333600000,101.9
1623337200000,101.9
1623340800000,101.9
1623344400000,101.9
1623348000000,101.9
1623351600000,101.9
1623355200000,101.9
1623358800000,101.9
1623362400000,101.9
1623366000000,101.9
1623369600000,101.9
1623373200000,101.9
1623376800000,101.9
1623380400000,101.9
1623384000000,101.9
1623387600000,101.9
1623391200000,101.9
1623394800000,101.9
1623398400000,101.9
1623402000000,101.9
1623405600000,101.9
1623409200000,101.9
1623412800000,101.9
1623416400000,101.9
1623420000000,101.9
1623423600000,101.9
1623427200000,101.9
1623430800000,101.9
1623434400000,101.9
1623438000000,101.9
1623441600000,101.9
1623445200000,101.9
1623448800000,101.9
1623452400000,101.9
1623456000000,101.9
1623459600000,101.9
1623463200000,101.9
1623466800000,101.9
1623470400000,101.9
1623474000000,101.9
1623477600000,101.9
1623481200000,101.9
1623484800000,101.9
1623488400000,101.9
1623492000000,101.9
1623495600000,101.9
1623499200000,101.9
1623502800000,101.9
1623506400000,101.9
