date,consumption
1619845200000,50
1619848800000,50
1619852400000,23
1619856000000,73
1619859600000,17
1619863200000,74
1619866800000,9
1619870400000,78
1619874000000,100
1619877600000,97
1619881200000,77
1619884800000,81
1619888400000,19
1619892000000,43
1619895600000,57
1619899200000,31
1619902800000,80
1619906400000,21
1619910000000,41
1619913600000,93
1619917200000,12
1619920800000,59
1619924400000,20
1619928000000,75
1619931600000,55
1619935200000,33
1619938800000,80
1619942400000,56
1619946000000,92
1619949600000,85
1619953200000,58
1619956800000,17
1619960400000,75
1619964000000,63
1619967600000,81
1619971200000,56
1619974800000,88
1619978400000,23
1619982000000,24
1619985600000,45
1619989200000,10
1619992800000,89
1619996400000,21
1620000000000,29
1620003600000,27
1620007200000,43
1620010800000,72
1620014400000,80
1620018000000,1
1620021600000,5
1620025200000,5
1620028800000,1
1620032400000,75
1620036000000,12
1620039600000,78
1620043200000,43
1620046800000,82
1620050400000,23
1620054000000,31
1620057600000,93
1620061200000,22
1620064800000,28
1620068400000,4
1620072000000,32
1620075600000,19
1620079200000,6
1620082800000,14
1620086400000,67
1620090000000,3
1620093600000,60
1620097200000,75
1620100800000,79
1620104400000,96
1620108000000,93
1620111600000,46
1620115200000,8
1620118800000,71
1620122400000,93
1620126000000,20
1620129600000,77
1620133200000,66
1620136800000,89
1620140400000,98
1620144000000,71
1620147600000,62
1620151200000,62
1620154800000,41
1620158400000,68
1620162000000,81
1620165600000,36
1620169200000,88
1620172800000,88
1620176400000,84
1620180000000,74
1620183600000,7
1620187200000,81
1620190800000,53
1620194400000,5
1620198000000,1
1620201600000,47
1620205200000,93
1620208800000,26
1620212400000,58
1620216000000,59
1620219600000,61
1620223200000,26
1620226800000,30
1620230400000,46
1620234000000,74
1620237600000,25
1620241200000,33
1620244800000,94
1620248400000,32
1620252000000,66
1620255600000,40
1620259200000,34
1620262800000,13
1620266400000,35
1620270000000,45
1620273600000,81
1620277200000,49
1620280800000,99
1620284400000,99
1620288000000,38
1620291600000,48
1620295200000,37
1620298800000,59
1620302400000,54
1620306000000,66
1620309600000,95
1620313200000,12
1620316800000,68
1620320400000,1
1620324000000,87
1620327600000,6
1620331200000,2
1620334800000,70
1620338400000,60
1620342000000,65
1620345600000,17
1620349200000,30
1620352800000,35
1620356400000,99
1620360000000,13
1620363600000,44
1620367200000,16
1620370800000,23
1620374400000,76
1620378000000,71
1620381600000,30
1620385200000,76
1620388800000,28
1620392400000,44
1620396000000,100
1620399600000,56
1620403200000,58
1620406800000,44
1620410400000,17
1620414000000,41
1620417600000,92
1620421200000,54
1620424800000,82
1620428400000,99
1620432000000,35
1620435600000,24
1620439200000,62
1620442800000,82
1620446400000,28
1620450000000,33
1620453600000,65
1620457200000,84
1620460800000,19
1620464400000,86
1620468000000,61
1620471600000,39
1620475200000,98
1620478800000,1
1620482400000,27
1620486000000,62
1620489600000,24
1620493200000,74
1620496800000,96
1620500400000,65
1620504000000,100
1620507600000,74
1620511200000,97
1620514800000,15
1620518400000,85
1620522000000,74
1620525600000,65
1620529200000,89
1620532800000,5
1620536400000,96
1620540000000,93
1620543600000,44
1620547200000,77
1620550800000,87
1620554400000,24
1620558000000,85
1620561600000,15
1620565200000,28
1620568800000,53
1620572400000,86
1620576000000,5
1620579600000,82
1620583200000,39
1620586800000,61
1620590400000,42
1620594000000,19
1620597600000,51
1620601200000,82
1620604800000,10
1620608400000,61
1620612000000,8
1620615600000,78
1620619200000,28
1620622800000,81
1620626400000,93
1620630000000,12
1620633600000,78
1620637200000,81
1620640800000,73
1620644400000,60
1620648000000,77
1620651600000,57
1620655200000,5
1620658800000,28
1620662400000,79
1620666000000,85
1620669600000,67
1620673200000,32
1620676800000,2
1620680400000,56
1620684000000,18
1620687600000,32
1620691200000,22
1620694800000,47
1620698400000,76
1620702000000,75
1620705600000,10
1620709200000,24
1620712800000,11
1620716400000,94
1620720000000,55
1620723600000,58
1620727200000,70
1620730800000,62
1620734400000,49
1620738000000,55
1620741600000,46
1620745200000,47
1620748800000,45
1620752400000,37
1620756000000,76
1620759600000,38
1620763200000,28
1620766800000,22
1620770400000,33
1620774000000,31
1620777600000,78
1620781200000,52
1620784800000,23
1620788400000,69
1620792000000,38
1620795600000,6
1620799200000,80
1620802800000,75
1620806400000,58
1620810000000,78
1620813600000,26
1620817200000,57
1620820800000,9
1620824400000,58
1620828000000,1
1620831600000,10
1620835200000,33
1620838800000,95
1620842400000,37
1620846000000,9
1620849600000,76
1620853200000,35
1620856800000,10
1620860400000,72
1620864000000,64
1620867600000,15
1620871200000,53
1620874800000,40
1620878400000,92
1620882000000,80
1620885600000,86
1620889200000,35
1620892800000,73
1620896400000,96
1620900000000,84
1620903600000,49
1620907200000,68
1620910800000,59
1620914400000,29
1620918000000,43
1620921600000,49
1620925200000,51
1620928800000,5
1620932400000,38
1620936000000,43
1620939600000,20
1620943200000,89
1620946800000,20
1620950400000,73
1620954000000,2
1620957600000,9
1620961200000,10
1620964800000,38
1620968400000,77
1620972000000,15
1620975600000,21
1620979200000,83
1620982800000,92
1620986400000,31
1620990000000,53
1620993600000,20
1620997200000,100
1621000800000,1
1621004400000,47
1621008000000,98
1621011600000,85
1621015200000,64
1621018800000,7
1621022400000,12
1621026000000,69
1621029600000,98
1621033200000,23
1621036800000,21
1621040400000,85
1621044000000,59
1621047600000,74
1621051200000,66
1621054800000,51
1621058400000,25
1621062000000,69
1621065600000,18
1621069200000,9
1621072800000,76
1621076400000,8
1621080000000,56
1621083600000,6
1621087200000,4
1621090800000,100
1621094400000,61
1621098000000,30
1621101600000,45
1621105200000,19
1621108800000,60
1621112400000,76
1621116000000,80
1621119600000,14
1621123200000,51
1621126800000,47
1621130400000,81
1621134000000,15
1621137600000,58
1621141200000,21
1621144800000,88
1621148400000,30
1621152000000,88
1621155600000,99
1621159200000,96
1621162800000,5
1621166400000,38
1621170000000,92
1621173600000,13
1621177200000,90
1621180800000,41
1621184400000,51
1621188000000,17
1621191600000,45
1621195200000,97
1621198800000,58
1621202400000,39
1621206000000,31
1621209600000,48
1621213200000,22
1621216800000,67
1621220400000,6
1621224000000,30
1621227600000,43
1621231200000,68
1621234800000,88
1621238400000,96
1621242000000,31
1621245600000,42
1621249200000,88
1621252800000,80
1621256400000,6
1621260000000,75
1621263600000,57
1621267200000,76
1621270800000,19
1621274400000,17
1621278000000,17
1621281600000,27
1621285200000,54
1621288800000,31
1621292400000,6
1621296000000,88
1621299600000,54
1621303200000,60
1621306800000,13
1621310400000,94
1621314000000,32
1621317600000,37
1621321200000,19
1621324800000,18
1621328400000,45
1621332000000,8
1621335600000,66
1621339200000,84
1621342800000,37
1621346400000,52
1621350000000,11
1621353600000,6
1621357200000,40
1621360800000,77
1621364400000,9
1621368000000,37
1621371600000,39
1621375200000,35
1621378800000,59
1621382400000,94
1621386000000,5
1621389600000,4
1621393200000,42
1621396800000,35
