date,consumption
1622523600000,79
1622527200000,80
1622530800000,78
1622534400000,52
1622538000000,36
1622541600000,62
1622545200000,64
1622548800000,86
1622552400000,89
1622556000000,42
1622559600000,66
1622563200000,56
1622566800000,32
1622570400000,18
1622574000000,35
1622577600000,43
1622581200000,12
1622584800000,7
1622588400000,31
1622592000000,76
1622595600000,25
1622599200000,86
1622602800000,59
1622606400000,42
1622610000000,29
1622613600000,29
1622617200000,53
1622620800000,29
1622624400000,4
1622628000000,21
1622631600000,75
1622635200000,44
1622638800000,55
1622642400000,45
1622646000000,18
1622649600000,39
1622653200000,3
1622656800000,61
1622660400000,74
1622664000000,12
1622667600000,55
1622671200000,78
1622674800000,10
1622678400000,65
1622682000000,43
1622685600000,18
1622689200000,81
1622692800000,75
1622696400000,58
1622700000000,89
1622703600000,98
1622707200000,29
1622710800000,74
1622714400000,66
1622718000000,60
1622721600000,42
1622725200000,57
1622728800000,17
1622732400000,75
1622736000000,22
1622739600000,71
1622743200000,69
1622746800000,83
1622750400000,82
1622754000000,52
1622757600000,83
1622761200000,19
1622764800000,54
1622768400000,81
1622772000000,92
1622775600000,24
1622779200000,28
1622782800000,93
1622786400000,4
1622790000000,67
1622793600000,95
1622797200000,51
1622800800000,26
1622804400000,37
1622808000000,29
1622811600000,75
1622815200000,36
1622818800000,94
1622822400000,67
1622826000000,65
1622829600000,64
1622833200000,93
1622836800000,46
1622840400000,87
1622844000000,81
1622847600000,82
1622851200000,38
1622854800000,36
1622858400000,52
1622862000000,24
1622865600000,85
1622869200000,80
1622872800000,57
1622876400000,3
1622880000000,66
1622883600000,13
1622887200000,50
1622890800000,72
1622894400000,52
1622898000000,45
1622901600000,41
1622905200000,98
1622908800000,30
1622912400000,95
1622916000000,55
1622919600000,25
1622923200000,65
1622926800000,79
1622930400000,60
1622934000000,20
1622937600000,38
1622941200000,53
1622944800000,45
1622948400000,47
1622952000000,51
1622955600000,55
1622959200000,90
1622962800000,10
1622966400000,7
1622970000000,85
1622973600000,32
1622977200000,93
1622980800000,89
1622984400000,94
1622988000000,95
1622991600000,4
1622995200000,17
1622998800000,56
1623002400000,11
1623006000000,46
1623009600000,75
1623013200000,99
1623016800000,38
1623020400000,66
1623024000000,57
1623027600000,29
1623031200000,22
1623034800000,16
1623038400000,89
1623042000000,96
1623045600000,99
1623049200000,11
1623052800000,14
1623056400000,72
1623060000000,21
1623063600000,43
1623067200000,31
1623070800000,82
1623074400000,41
1623078000000,24
1623081600000,73
1623085200000,96
1623088800000,82
1623092400000,50
1623096000000,7
1623099600000,7
1623103200000,36
