date,consumption
1619845200000,47
1619848800000,42
1619852400000,28
1619856000000,44
1619859600000,64
1619863200000,40
1619866800000,84
1619870400000,66
1619874000000,39
1619877600000,33
1619881200000,50
1619884800000,64
1619888400000,15
1619892000000,48
1619895600000,95
1619899200000,63
1619902800000,43
1619906400000,41
1619910000000,61
1619913600000,71
1619917200000,39
1619920800000,62
1619924400000,66
1619928000000,52
1619931600000,100
1619935200000,53
1619938800000,42
1619942400000,56
1619946000000,24
1619949600000,54
1619953200000,86
1619956800000,76
1619960400000,23
1619964000000,11
1619967600000,77
1619971200000,69
1619974800000,85
1619978400000,1
1619982000000,37
1619985600000,3
1619989200000,89
1619992800000,3
1619996400000,74
1620000000000,84
1620003600000,47
1620007200000,64
1620010800000,42
1620014400000,72
1620018000000,32
1620021600000,91
1620025200000,29
1620028800000,12
1620032400000,48
1620036000000,14
1620039600000,99
1620043200000,9
1620046800000,100
1620050400000,98
1620054000000,71
1620057600000,17
1620061200000,65
1620064800000,1
1620068400000,8
1620072000000,88
1620075600000,17
1620079200000,46
1620082800000,54
1620086400000,1
1620090000000,95
1620093600000,46
1620097200000,58
1620100800000,1
1620104400000,22
1620108000000,48
1620111600000,43
1620115200000,88
1620118800000,66
1620122400000,7
1620126000000,56
1620129600000,50
1620133200000,58
1620136800000,87
1620140400000,61
1620144000000,23
1620147600000,56
1620151200000,92
1620154800000,44
1620158400000,89
1620162000000,36
1620165600000,65
1620169200000,20
1620172800000,55
1620176400000,80
1620180000000,34
1620183600000,79
1620187200000,74
1620190800000,7
1620194400000,87
1620198000000,29
1620201600000,9
1620205200000,54
1620208800000,68
1620212400000,6
1620216000000,9
1620219600000,80
1620223200000,35
1620226800000,13
1620230400000,92
1620234000000,11
1620237600000,75
1620241200000,11
1620244800000,37
1620248400000,83
1620252000000,97
1620255600000,28
1620259200000,63
1620262800000,15
1620266400000,96
1620270000000,73
1620273600000,67
1620277200000,65
1620280800000,38
1620284400000,79
1620288000000,97
1620291600000,8
1620295200000,81
1620298800000,35
1620302400000,7
1620306000000,84
1620309600000,63
1620313200000,32
1620316800000,85
1620320400000,14
1620324000000,27
1620327600000,74
1620331200000,91
1620334800000,72
1620338400000,11
1620342000000,96
1620345600000,14
1620349200000,33
1620352800000,6
1620356400000,15
1620360000000,73
1620363600000,18
1620367200000,92
1620370800000,36
1620374400000,80
1620378000000,61
1620381600000,43
1620385200000,38
1620388800000,39
1620392400000,88
1620396000000,6
1620399600000,88
1620403200000,36
1620406800000,22
1620410400000,88
1620414000000,49
1620417600000,80
1620421200000,34
1620424800000,4
1620428400000,38
1620432000000,86
1620435600000,13
1620439200000,96
1620442800000,98
1620446400000,91
1620450000000,11
1620453600000,28
1620457200000,81
1620460800000,76
1620464400000,5
1620468000000,19
1620471600000,31
1620475200000,22
1620478800000,84
1620482400000,22
1620486000000,63
1620489600000,37
1620493200000,88
1620496800000,77
1620500400000,83
1620504000000,55
1620507600000,44
1620511200000,18
1620514800000,73
1620518400000,19
1620522000000,31
1620525600000,61
1620529200000,75
1620532800000,90
1620536400000,74
1620540000000,89
1620543600000,30
1620547200000,92
1620550800000,94
1620554400000,42
